spcode,x,y
myrame1,-71.24,42.38
myrame1,-71.35,42.5
myrame1,-71.1,42.21
myrame1,-71.51,42.29
myrame1,-68.68,44.94
myrala,-67.59,44.48
myrbre,-71.44,44.26
myrinc,-71.44,44.26
myrinc,-73.08,42
myrinc,-71.07,42.25
myrinc,-71.06,42.36
myrinc,-68.01,46.63
myrinc,-68,46.68
myrinc,-70.0125,43.74937269
myrinc,-68.32,44.49
myrinc,-70.74,43.09
myrinc,-70.6,43.25
myrpun,-70.2375,41.71603936
myrpun,-70.65416667,41.53270602
myrpun,-73.42,42.06
myrpun,-70.8,41.35
myrpun,-70.69583333,41.43270602
myrpun,-70.76,41.48
myrpun,-70.87,41.43
myrpun,-71.23,42.45
myrpun,-71.3,42.43
myrpun,-72.93,41.6
myrpun,-71.1,42.21
myrpun,-71.07,42.25
myrpun,-71.12,42.3
myrpun,-71.14,42.26
myrpun,-71.11,42.3
nylfla,-71.29,42.51
nylfla,-71.08,42.43
nylfla,-71.12,42.3
nylpar,-71.27,42.56
nylpar,-71.51,42.54
nylpar,-72.93,41.6
nylpar,-70.68,41.86
preimp,-70.93,42.58
preimp,-71.3,42.43
preimp,-71.12,42.37
preimp,-71.2,42.4
preimp,-71.1,42.21
preimp,-70.72,41.76
preimp,-71.06,42.36
preimp,-71.11,42.3
temcur,-70.83,41.35
temcur,-71.1,42.21
temlon,-73.06,43.26
temlon,-73.42,42.06
temlon,-70.76,41.48
temlon,-71.32,42.73
temlon,-73.08,42
temlon,-71.23,42.33
temlon,-71.18,42.12
temlon,-71.06,42.36
temlon,-71.24,43.9
temsch,-70.48,41.65
temsch,-71.5,43.21
temsch,-71.09,42.44
temsch,-70.68,41.86
temsch,-70.39,43.49
temcur,-71.193,42.4001
tetcae,-71.8522,42.3902
temcur,-71.8522,42.3902
temamb,-71.8522,42.3902
myrsmi,-71.8522,42.3902
fordol,-71.1551,42.4594
aphrud,-71.1551,42.4594
crelin,-71.1551,42.4594
myrsmi,-71.1551,42.4594
forinc,-71.1551,42.4594
lasneo,-68.05416667,44.34103936
forlas,-68.05416667,44.34103936
forint,-68.05,44.35
forsub3,-68.05,44.35
myrdet,-68.05416667,44.34103936
lasneo,-68.0625,44.35770602
myrfra,-68.0625,44.35770602
tapses,-68.0625,44.35770602
camnov,-68.0625,44.35770602
lasneo,-68.0625,44.36603936
tapses,-68.0625,44.36603936
forlas,-68.0625,44.36603936
myrame2,-68.0625,44.34937269
forint,-68.0625,44.36603936
dolpla,-68.0625,44.36603936
forase,-68.0625,44.36603936
forase,-68.05,44.36
lasneo,-68.05,44.34
forlas,-68.0625,44.34937269
forint,-68.0625,44.34937269
temamb,-68.0625,44.34937269
myrfra,-68.0625,44.34937269
tapses,-68.0625,44.34937269
dolpla,-68.0625,44.34937269
forase,-68.06,44.35
camnov,-68.05416667,44.34103936
forase,-68.05,44.34
forint,-68.06,44.35
laspal,-68.06,44.35
camher,-68.06,44.35
lasneo,-68.06,44.35
forsub3,-68.05416667,44.34103936
forsub3,-68.05,44.34
myrfra,-68.05,44.34
camher,-68.05,44.34
camnov,-68.05,44.34
forase,-68.05416667,44.34103936
lascla,-68.05416667,44.34103936
laspal,-68.05416667,44.34103936
lasfla,-68.05416667,44.34103936
laspal,-68.05416667,44.34103936
tapses,-68.05,44.34
lasali,-68.05416667,44.34103936
forint,-68.05416667,44.34103936
crecer,-68.05416667,44.34103936
lasneo,-68.0875,44.38270602
forlas,-68.0625,44.35770602
doltas,-68.05416667,44.34103936
doltas,-68.06,44.35
forlas,-68.06,44.35
tapses,-68.06,44.35
lepcan,-68.05,44.34
dolpla,-68.05416667,44.34103936
temlon,-68.05416667,44.34103936
lepcan,-68.06,44.35
myrrub,-68.04583333,44.35770602
lasali,-68.04583333,44.35770602
forase,-68.0625,44.34937269
lepcan,-68.0625,44.36603936
lasali,-68.0625,44.36603936
crecer,-68.0625,44.36603936
dolpus,-68.0625,44.36603936
lascla,-68.0625,44.36603936
forase,-68.0625,44.34937269
lasali,-68.0625,44.34937269
lasneo,-68.0625,44.34937269
forlas,-68.05,44.35
myrfra,-68.05,44.35
laspal,-68.0625,44.36603936
camnov,-68.0625,44.36603936
stedie,-68.0625,44.35770602
laspal,-68.0625,44.35770602
temlon,-68.05,44.34
lasali,-68.06,44.35
forint,-68.0875,44.38270602
camher,-68.05416667,44.34103936
forsub3,-68.0625,44.36603936
laspal,-68.05,44.36
forneo2,-68.05,44.36
stedie,-68.05,44.36
forneo2,-68.05416667,44.34103936
forase,-68.05416667,44.34103936
lepcan,-68.05416667,44.34103936
tapses,-68.0625,44.34937269
lasumb,-68.0625,44.36603936
camher,-68.0625,44.36603936
forlas,-68.0625,44.34937269
laspal,-68.0625,44.34937269
lascla,-68.05,44.34
lassub2,-68.05,44.34
myrame2,-68.05,44.34
myrdet,-68.05,44.35
camnov,-68.05,44.35
camher,-68.05,44.35
laspal,-68.0625,44.38270602
myrdet,-68.0625,44.36603936
laspal,-68.05,44.35
lasneo,-68.05,44.35
forneo2,-68.06,44.35
lascla,-68.06,44.35
stedie,-68.05416667,44.34103936
doltas,-68.05,44.34
camher,-68.0625,44.34937269
myrdet,-68.0625,44.35770602
camnov,-68.0625,44.35770602
forlas,-68.0625,44.35770602
forneo2,-68.05,44.34
forlas,-68.06,44.36
camher,-68.06,44.36
lasali,-68.06,44.36
lasneo,-68.05416667,44.34103936
myrdet,-68.05416667,44.34103936
camnov,-68.0625,44.34937269
forlas,-68.05416667,44.34103936
camher,-68.0625,44.36603936
forsub3,-68.04583333,44.35770602
camher,-68.04583333,44.35770602
myrdet,-68.05,44.36
myrdet,-68.05,44.34
forlas,-68.0625,44.38270602
aphrud,-68.7,44.29
bradep,-68.64,44.18
bradep,-67.89583333,44.44103936
camher,-68.7,44.29
camher,-68.64,44.18
camnea,-68.64,44.18
camnov,-68.7,44.29
camnov,-68.64,44.18
crecer,-68.7,44.29
crecer,-67.89583333,44.44103936
dolmar,-67.89583333,44.40770602
dolpla,-68.64,44.18
dolpla,-67.89583333,44.40770602
dolpus,-68.64,44.18
dolpus,-67.89583333,44.44103936
dolpus,-67.89583333,44.40770602
doltas,-68.7,44.29
doltas,-68.64,44.18
forarg,-68.7,44.29
forarg,-68.64,44.18
forase,-68.64,44.18
forase,-67.89583333,44.44103936
forase,-67.89583333,44.40770602
forint,-67.89583333,44.40770602
forlas,-68.64,44.18
forlas,-67.89583333,44.44103936
forneo2,-67.89583333,44.40770602
forobs,-67.89583333,44.40770602
forsub1,-68.64,44.18
forsub1,-67.89583333,44.40770602
forsub3,-68.7,44.29
forsub3,-68.64,44.18
forsub3,-67.89583333,44.44103936
forsub3,-67.89583333,44.40770602
lasali,-68.7,44.29
lasali,-68.64,44.18
lasali,-67.89583333,44.44103936
lasali,-67.89583333,44.40770602
lascla,-67.89583333,44.40770602
lasfla,-68.7,44.29
lasfla,-67.89583333,44.44103936
lasneo,-67.89583333,44.44103936
lasneo,-67.89583333,44.40770602
laspal,-67.89583333,44.40770602
lassub1,-67.89583333,44.44103936
lasumb,-68.7,44.29
lepcan,-68.7,44.29
lepcan,-68.64,44.18
lepcan,-67.89583333,44.44103936
lepcan,-67.89583333,44.40770602
leperg,-68.7,44.29
myrala,-67.89583333,44.40770602
myrame2,-68.64,44.18
myrame2,-67.89583333,44.44103936
myrdet,-68.7,44.29
myrdet,-68.64,44.18
myrfra,-68.64,44.18
myrfra,-67.89583333,44.44103936
myrfra,-67.89583333,44.40770602
myrinc,-67.89583333,44.40770602
myrlob,-67.89583333,44.40770602
myrsmi,-67.89583333,44.44103936
stedie,-68.7,44.29
tapses,-67.89583333,44.44103936
tapses,-67.89583333,44.40770602
tapses,-67.89583333,44.40770602
temamb,-67.89583333,44.44103936
temlon,-68.7,44.29
temlon,-68.64,44.18
temlon,-67.89583333,44.44103936
lasfla,-72.7209,42.62
lasnea,-72.7209,42.62
campen,-72.7209,42.62
forsub3,-72.7209,42.62
temlon,-72.7209,42.62
aphrud,-72.7209,42.62
tapses,-72.7209,42.62
lasneo,-72.7209,42.62
myrscu,-72.7209,42.62
forpal,-70.75416667,42.66603936
forsub3,-70.75416667,42.66603936
forneo1,-70.75416667,42.66603936
forper,-70.8,43.6101
forsub3,-70.8,43.6101
lasumb,-70.8,43.6101
doltas,-70.8,43.6101
camnov,-70.8,43.6101
fordir,-68.4589,47.1908
forsub3,-70.29,44.06
forsub3,-70.16,44.43
tapses,-70.16,44.43
camnov,-70.16,44.43
camnov,-70.33,44.03
forsub3,-70.33,44.03
campen,-68.29,45.99
forsub3,-67.9,46.94
forsub3,-68.05,46.7
camnov,-68.05,46.7
forsub3,-70.32,43.71
forsub3,-70.3,43.63
camnov,-70.18,44.69
forsub3,-70.18,44.69
forsub3,-69.79,44.35
forarg,-69.79,44.35
camnov,-69.79,44.35
camnov,-69.83,44.44
forsub1,-69.83,44.44
forsub3,-70.45,44.53
lasneo,-70.45,44.53
forneo1,-70.45,44.53
forpal,-70.45,44.53
forinc,-70.45,44.53
forlas,-70.45,44.53
campen,-70.55,44.32
ambpal,-72.54,42.57
dolmar,-72.54,42.57
doltas,-72.54,42.57
tapses,-72.54,42.57
camame,-72.54,42.57
camnea,-72.54,42.57
camnov,-72.54,42.57
campen,-72.54,42.57
forinc,-72.54,42.57
forpal,-72.54,42.57
forsub3,-72.54,42.57
forneo1,-72.54,42.57
preimp,-72.54,42.57
aphpic,-72.54,42.57
aphrud,-72.54,42.57
crelin,-72.54,42.57
monema,-72.54,42.57
myrame2,-72.54,42.57
phepil,-72.54,42.57
solmol,-72.54,42.57
temcur,-72.54,42.57
tetcae,-72.54,42.57
ponpen,-72.54,42.57
ambpal,-70.68,41.84
dolmar,-70.68,41.84
dolpus,-70.68,41.84
tapses,-70.68,41.84
bradep,-70.68,41.84
camnov,-70.68,41.84
campen,-70.68,41.84
forexs,-70.68,41.84
forinc,-70.68,41.84
forneo1,-70.68,41.84
lascla,-70.68,41.84
lasfla,-70.68,41.84
laslat,-70.68,41.84
lasnea,-70.68,41.84
nylpar,-70.68,41.84
aphpic,-70.68,41.84
aphrud,-70.68,41.84
crecer,-70.68,41.84
monema,-70.68,41.84
myrame1,-70.68,41.84
temcur,-70.68,41.84
temlon,-70.68,41.84
campen,-72.52956,42.57153
forsub3,-72.53973,42.57069
campen,-72.5227,42.57205
forsub3,-72.5227,42.57205
myrame2,-72.5227,42.57205
forsub3,-72.5336,42.56387
myrame2,-72.5336,42.56387
preimp,-72.5336,42.56387
myrame2,-72.52264,42.57824
camnov,-72.294,42.5284
fordol,-72.294,42.5284
forneo1,-72.294,42.5284
doltas,-72.53323,42.5669
forinc,-72.53323,42.5669
forlas,-72.53323,42.5669
forsub3,-72.53323,42.5669
myrame2,-72.53323,42.5669
preimp,-72.53323,42.5669
tapses,-72.53323,42.5669
myrame2,-72.51378,42.57315
aphpic,-72.33775,42.25039
camnov,-72.33775,42.25039
campen,-72.33775,42.25039
forsub3,-72.33775,42.25039
myrpun,-72.33775,42.25039
lasneo,-72.51594,42.56757
preimp,-72.51594,42.56757
camnov,-72.33912,42.25066
campen,-72.33912,42.25066
forsub3,-72.33912,42.25066
lasneo,-72.52701,42.49835
preimp,-72.52952,42.56923
myrdet,-72.52246,42.5769
preimp,-72.52246,42.5769
forsub3,-72.51859,42.56212
myrame2,-72.51859,42.56212
forarg,-72.53617,42.56957
fordol,-72.53617,42.56957
nylpar,-72.53617,42.56957
preimp,-72.53617,42.56957
campen,-72.271,42.4808
campen,-72.2658,42.4925
lasneo,-72.261,42.4874
campen,-72.52854,42.49969
forsub3,-72.52854,42.49969
fordol,-72.53323,42.5669
forneo1,-72.53323,42.5669
forpal,-72.53323,42.5669
lasali,-72.53323,42.5669
fordol,-72.53022,42.56325
forinc,-72.53022,42.56325
forlas,-72.53022,42.56325
forsub3,-72.53022,42.56325
preimp,-72.53022,42.56325
camnov,-72.2642,42.4915
campen,-72.2642,42.4915
forneo1,-72.2642,42.4915
forsub3,-72.2642,42.4915
doltas,-72.51879,42.56767
forneo1,-72.51879,42.56767
forpal,-72.51879,42.56767
forlas,-72.51689,42.56516
forsub3,-72.51689,42.56516
myrame2,-72.51689,42.56516
forsub3,-72.53617,42.56957
camnov,-72.51594,42.56757
forarg,-72.51594,42.56757
forsub3,-72.51594,42.56757
lasali,-72.51594,42.56757
aphrud,-72.53274,42.56701
doltas,-72.53274,42.56701
forinc,-72.53274,42.56701
forarg,-72.53409,42.56862
fordol,-72.53409,42.56862
aphrud,-72.5336,42.56387
forneo1,-72.5336,42.56387
campen,-72.5218,42.55853
forpal,-72.5218,42.55853
forsub3,-72.5218,42.55853
aphrud,-72.53181,42.56321
camher,-72.53181,42.56321
campen,-72.53181,42.56321
forneo1,-72.53181,42.56321
forsub3,-72.53181,42.56321
myrame2,-72.53181,42.56321
aphrud,-72.53323,42.5669
aphrud,-72.5227,42.57205
forneo1,-72.5227,42.57205
aphrud,-72.52952,42.56923
forinc,-72.52952,42.56923
forobs,-72.52952,42.56923
myrame2,-72.52952,42.56923
camame,-72.51985,42.57029
campen,-72.51985,42.57029
fordol,-72.51985,42.57029
forinc,-72.51985,42.57029
forneo1,-72.51985,42.57029
forsub3,-72.51985,42.57029
aphrud,-72.51859,42.56212
camame,-72.51859,42.56212
camnov,-72.51859,42.56212
campen,-72.51859,42.56212
forinc,-72.51859,42.56212
forneo1,-72.51859,42.56212
myrpun,-72.51859,42.56212
myrscu,-72.51859,42.56212
camnov,-72.5227,42.57205
forinc,-72.5227,42.57205
aphrud,-72.51879,42.56767
forinc,-72.51879,42.56767
forsub3,-72.51879,42.56767
myrscu,-72.51752,42.57434
dolpla,-72.51752,42.57434
doltas,-72.51752,42.57434
forneo1,-72.51752,42.57434
myrame2,-72.51752,42.57434
myrame2,-72.51785,42.57587
forsub3,-72.53933,42.56388
myrame2,-72.53933,42.56388
myrame2,-72.51985,42.57029
myrscu,-72.51985,42.57029
preimp,-72.51985,42.57029
fordol,-72.52207,42.56354
forexs,-72.52207,42.56354
myrscu,-72.52207,42.56354
forinc,-72.33775,42.25039
forneo1,-72.33775,42.25039
forpal,-72.33775,42.25039
myrame2,-72.33775,42.25039
aphrud,-72.5358,42.56492
campen,-72.5358,42.56492
forinc,-72.5358,42.56492
forneo1,-72.5358,42.56492
forsub3,-72.5358,42.56492
myrame2,-72.5358,42.56492
myrsmi,-72.53274,42.56701
preimp,-72.51879,42.56767
campen,-72.51681,42.57297
fordol,-72.51681,42.57297
myrsmi,-72.5358,42.56492
camame,-72.52999,42.56297
fordol,-72.52999,42.56297
forlas,-72.52999,42.56297
forsub3,-72.52999,42.56297
preimp,-72.52999,42.56297
forneo1,-72.52245,42.57012
forsub3,-72.52245,42.57012
forinc,-72.51689,42.56516
doltas,-72.53865,42.57277
forarg,-72.53865,42.57277
fordol,-72.53865,42.57277
forlas,-72.51785,42.57587
myrpun,-72.51785,42.57587
fordol,-72.51395,42.57044
forexs,-72.51395,42.57044
forneo1,-72.51395,42.57044
forpal,-72.51395,42.57044
forsub3,-72.51395,42.57044
preimp,-72.51395,42.57044
campen,-72.51594,42.56757
fordol,-72.51594,42.56757
forinc,-72.51594,42.56757
forpal,-72.51594,42.56757
campen,-72.34341,42.25838
myrpun,-72.34341,42.25838
campen,-72.52245,42.57012
preimp,-72.52245,42.57012
forpal,-72.53274,42.56701
forsub3,-72.53274,42.56701
myrame2,-72.53274,42.56701
aphpic,-72.51859,42.56212
fordol,-72.51859,42.56212
forpal,-72.51859,42.56212
myrsmi,-72.51514,42.57091
myrame2,-72.52105,42.56591
preimp,-72.5218,42.55853
crecer,-70.8,43.61
doltas,-70.8,43.61
dolpus,-70.8,43.61
camnov,-70.8,43.61
dolpla,-70.8,43.61
forsub3,-70.8,43.61
crelin,-70.8,43.61
campen,-70.8,43.61
forpal,-70.8,43.61
forsub1,-70.8,43.61
camnea,-70.8,43.61
forlas,-70.8,43.61
stedie,-70.8,43.61
temcur,-70.8,43.61
camame,-70.8,43.61
ponpen,-70.8,43.61
myrame1,-70.8,43.61
lasali,-70.8,43.61
lasfla,-70.8,43.61
lasumb,-70.8,43.61
temamb,-70.8,43.61
nylpar,-70.8,43.61
lascla,-70.8,43.61
tapses,-70.8,43.61
preimp,-70.8,43.61
bradep,-70.8,43.61
myrame2,-70.8,43.61
lassub2,-70.8,43.61
myrscu,-70.8,43.61
aphpic,-70.8,43.61
aphrud,-70.8,43.61
fordol,-70.8,43.61
laslat,-70.8,43.61
lepcan,-70.8,43.61
camher,-70.8,43.61
camcar,-70.8,43.61
forrub,-70.8,43.61
forsub2,-70.8,43.61
forobs,-70.8,43.61
forinc,-70.8,43.61
forneo1,-70.8,43.61
forexs,-70.8,43.61
polluc,-70.8,43.61
forper,-70.8,43.61
aphful,-70.8,43.61
forint,-70.8,43.61
fornep,-70.8,43.61
lasint,-70.8,43.61
lasmin,-70.8,43.61
lasneo,-70.8,43.61
lasspe,-70.8,43.61
myrdet,-70.8,43.61
myrfra,-70.8,43.61
myrnea,-70.8,43.61
myrpin,-70.8,43.61
myrpun,-70.8,43.61
myrsem,-70.8,43.61
myrsmi,-70.8,43.61
stebre,-70.8,43.61
carobs,-71.00416667,42.29937269
lepwil,-72.11,42.86
camher,-70.5203,44.9381
forgla,-70.5203,44.9381
forneo2,-70.5203,44.9381
myrpin,-70.5203,44.9381
aphrud,-70.958,42.708
myrpun,-70.958,42.708
lasumb,-70.958,42.708
stesch,-71.562,42.522
tapses,-71.562,42.522
temlon,-69.656,44.569
stedie,-69.651,44.571
lasumb,-69.651,44.571
lasali,-69.656,44.569
lasali,-69.835,44.474
lasumb,-69.452,44.493
lasumb,-69.826,44.628
lasumb,-69.699,44.594
camnov,-69.699,44.594
campen,-69.699,44.594
myrnea,-73.26,41.95
solmol,-72.21,41.7
temcur,-71.72,41.57
myrame1,-71.86,41.59
myrpun,-71.86,41.59
camnea,-72.21,41.7
forpal,-72.21,41.7
tetcae,-72.21,41.7
bradep,-72.21,41.7
myrscu,-72.21,41.7
ponpen,-72.21,41.7
tapses,-72.21,41.7
aphrud,-72.21,41.7
lasumb,-72.21,41.7
preimp,-72.21,41.7
camame,-72.22,41.58
lasali,-72.7375,41.26603936
solmol,-72.7375,41.26603936
crecer,-72.88,41.34
lasneo,-72.88,41.34
aphrud,-73.26,41.95
aphpic,-73.26,41.95
campen,-73.26,41.95
forsub3,-73.26,41.95
lasali,-73.26,41.95
steimp,-73.26,41.95
myrfra,-73.26,41.95
temlon,-73.26,41.95
forinc,-73.26,41.95
myrpun,-73.26,41.95
tapses,-73.26,41.95
stedie,-73.26,41.95
