TRANSECT,STOP,LAT_WGS84,LONG_WGS84,SPECIES,PRES
472411531,8,47.39055,-115.53194,DOWO,0
472411531,9,47.38869,-115.53378,DOWO,0
472411531,10,47.3872,-115.53584,DOWO,0
472711535,3,47.45896,-115.59064,DOWO,0
472711535,4,47.46068,-115.59209,DOWO,0
472711535,5,47.46026,-115.59533,DOWO,0
472711535,6,47.4608,-115.59857,DOWO,0
473111348,5,47.5043,-113.82719,DOWO,0
473111348,6,47.50503,-113.83106,DOWO,0
473111348,7,47.50766,-113.83133,DOWO,0
473111348,8,47.51047,-113.83016,DOWO,0
473111521,1,47.52451,-115.34491,DOWO,0
473111521,2,47.522146,-115.342624,DOWO,0
473111521,3,47.52034,-115.34111,DOWO,0
473111521,4,47.51804,-115.341912,DOWO,0
473111521,5,47.51542,-115.34228,DOWO,0
473111521,6,47.513141,-115.342152,DOWO,0
473111521,7,47.5107,-115.34123,DOWO,0
473111521,8,47.50855,-115.34047,DOWO,0
473111521,9,47.50612,-115.33928,DOWO,0
473111521,10,47.50441,-115.33667,DOWO,0
473811345,2,47.64427,-113.73855,DOWO,0
473811345,3,47.64189,-113.73891,DOWO,0
473811345,4,47.63946,-113.74033,DOWO,0
473811345,5,47.63657,-113.74028,DOWO,0
473911605,1,47.653321,-116.088097,DOWO,0
473911605,2,47.650502,-116.088974,DOWO,0
473911605,3,47.648126,-116.090429,DOWO,0
473911605,4,47.64567,-116.09138,DOWO,0
473911605,5,47.6436,-116.09231,DOWO,0
473911605,6,47.64119,-116.0937,DOWO,0
473911605,7,47.63909,-116.09391,DOWO,0
474011448,2,47.66055,-114.80274,DOWO,0
474011448,3,47.6631,-114.80409,DOWO,0
474011448,4,47.66509,-114.80691,DOWO,0
474011448,5,47.66677,-114.80995,DOWO,0
474211513,3,47.71038,-115.21555,DOWO,0
474211513,4,47.7098,-115.212,DOWO,0
474211513,5,47.71073,-115.20898,DOWO,0
474211513,6,47.71355,-115.20884,DOWO,0
474211513,7,47.71538,-115.20958,DOWO,0
474211513,8,47.71736,-115.21085,DOWO,0
474211513,9,47.71994,-115.21182,DOWO,0
474611628,1,47.76753,-116.46635,DOWO,0
474611628,2,47.76875,-116.46924,DOWO,0
474611628,3,47.769,-116.47381,DOWO,0
474611628,4,47.77026,-116.47707,DOWO,0
474611628,5,47.77336,-116.47749,DOWO,0
474611628,6,47.77583,-116.47924,DOWO,0
474611628,7,47.77829,-116.48057,DOWO,0
474611628,8,47.779584,-116.484077,DOWO,0
474611628,9,47.78209,-116.48475,DOWO,0
474611628,10,47.78129,-116.48854,DOWO,0
474811351,1,47.81458,-113.85459,DOWO,0
474811351,2,47.81576,-113.85751,DOWO,0
474811351,3,47.818,-113.85863,DOWO,0
474811351,4,47.819894,-113.860789,DOWO,0
474811351,5,47.82305,-113.86295,DOWO,0
475011324,1,47.83165,-113.41098,DOWO,0
475011324,2,47.82925,-113.409778,DOWO,0
475011324,4,47.82484,-113.40978,DOWO,0
475011324,5,47.82126,-113.40982,DOWO,0
475111512,4,47.83855,-115.20723,DOWO,0
475111512,5,47.83733,-115.21024,DOWO,0
475111512,6,47.837,-115.21327,DOWO,0
475111512,7,47.83743,-115.21647,DOWO,0
475411332,1,47.90261,-113.54579,DOWO,0
475411332,2,47.89997,-113.54751,DOWO,0
475411332,3,47.89729,-113.54916,DOWO,0
475411332,4,47.89482,-113.55159,DOWO,0
475411349,6,47.8861,-113.82194,DOWO,0
475411349,7,47.8836,-113.82069,DOWO,0
475411349,8,47.88074,-113.82084,DOWO,0
475411349,9,47.87801,-113.8199,DOWO,0
475511525,1,47.92244,-115.42296,DOWO,0
475511525,2,47.923729,-115.425852,DOWO,0
475511525,3,47.925153,-115.429516,DOWO,0
475511525,4,47.92748,-115.43091,DOWO,0
475511525,5,47.930451,-115.43501,DOWO,0
475511525,7,47.935501,-115.440158,DOWO,0
475511525,8,47.938191,-115.441248,DOWO,0
475711638,2,46.96007,-116.64084,DOWO,0
475711638,3,46.96225,-116.64257,DOWO,0
475711638,4,46.96435,-116.64381,DOWO,0
475711638,5,46.96669,-116.64617,DOWO,0
475811513,6,47.96297,-115.23557,DOWO,0
475811513,7,47.96473,-115.2382,DOWO,0
475811513,8,47.96575,-115.24192,DOWO,0
475811513,9,47.96517,-115.24516,DOWO,0
475811605,1,46.9742,-116.0861,DOWO,0
475811605,2,46.973,-116.08371,DOWO,0
475811605,3,46.97131,-116.08186,DOWO,0
475811605,5,46.97249,-116.07551,DOWO,0
475911328,4,47.9775,-113.46442,DOWO,0
475911328,5,47.97566,-113.46115,DOWO,0
475911328,7,47.96985,-113.46258,DOWO,0
475911328,9,47.96434,-113.4631,DOWO,0
480111426,2,48.01878,-114.4488,DOWO,0
480111426,3,48.02072,-114.45093,DOWO,0
480111426,4,48.02319,-114.45164,DOWO,0
480111426,5,48.02526,-114.45288,DOWO,0
480411527,2,48.08167,-115.45075,DOWO,0
480411527,3,48.07939,-115.45293,DOWO,0
480411527,4,48.07696,-115.4517,DOWO,0
480411527,5,48.0747,-115.452,DOWO,0
480711543,2,48.12173,-115.69581,DOWO,0
480711543,3,48.11996,-115.69286,DOWO,0
480711543,5,48.116521,-115.685916,DOWO,0
480711543,6,48.11458,-115.68337,DOWO,0
480711543,7,48.11288,-115.68053,DOWO,0
480811533,1,48.14188,-115.55724,DOWO,1
480811533,2,48.14059,-115.56181,DOWO,0
480811533,3,48.13911,-115.56541,DOWO,0
480811533,4,48.13695,-115.568,DOWO,0
480911350,1,48.16579,-113.85755,DOWO,0
480911350,2,48.16388,-113.85426,DOWO,0
480911350,3,48.1615,-113.85151,DOWO,0
480911350,4,48.15979,-113.84858,DOWO,0
480911350,5,48.158721,-113.845614,DOWO,0
480911350,6,48.15661,-113.84203,DOWO,0
480911350,7,48.15484,-113.8389,DOWO,0
480911350,8,48.1519,-113.83708,DOWO,0
480911350,9,48.14974,-113.83418,DOWO,0
480911350,10,48.147699,-113.830027,DOWO,0
481111439,2,48.19124,-114.65151,DOWO,0
481111439,3,48.19067,-114.65479,DOWO,0
481111439,4,48.19156,-114.65827,DOWO,0
481111439,5,48.19187,-114.66186,DOWO,0
481211509,2,48.20573,-115.17421,DOWO,0
481211509,3,48.20839,-115.17566,DOWO,0
481211509,4,48.2105,-115.17482,DOWO,0
481211509,5,48.21129,-115.17014,DOWO,0
481311525,2,48.22733,-115.4114,DOWO,0
481311525,3,48.22552,-115.41376,DOWO,0
481311525,4,48.22385,-115.41718,DOWO,0
481311525,5,48.22147,-115.4202,DOWO,0
481511324,1,48.26189,-113.41489,DOWO,0
481511324,2,48.26021,-113.41227,DOWO,0
481511324,3,48.25751,-113.41123,DOWO,0
481511324,4,48.25554,-113.4093,DOWO,0
481511324,5,48.25321,-113.40821,DOWO,0
481511324,6,48.25165,-113.40619,DOWO,0
481511324,7,48.24935,-113.40465,DOWO,0
481511324,8,48.24776,-113.40278,DOWO,0
481511324,9,48.24605,-113.4004,DOWO,0
481511324,10,48.24576,-113.39702,DOWO,0
481811439,7,48.2984,-114.66115,DOWO,0
481811439,8,48.29889,-114.66555,DOWO,0
481811439,9,48.29833,-114.66989,DOWO,0
481811439,10,48.29973,-114.67381,DOWO,0
482111432,7,48.34135,-114.54107,DOWO,0
482111452,7,48.36151,-114.86152,DOWO,0
482111452,8,48.36041,-114.86491,DOWO,0
482111452,9,48.36105,-114.86977,DOWO,0
482111452,10,48.35842,-114.87012,DOWO,0
482411658,3,48.4095,-116.96598,DOWO,0
482411658,4,48.40874,-116.96933,DOWO,0
482411658,5,48.41084,-116.97027,DOWO,0
482411658,6,48.41292,-116.97275,DOWO,0
482511517,2,48.42022,-115.28542,DOWO,0
482511517,3,48.42085,-115.28052,DOWO,0
482511517,4,48.42251,-115.27679,DOWO,0
482511517,5,48.42296,-115.27293,DOWO,0
482611346,1,48.43529,-113.80838,DOWO,0
482611346,2,48.43445,-113.81091,DOWO,0
482611346,3,48.43575,-113.81387,DOWO,0
482711434,4,48.46598,-114.57807,DOWO,0
482711434,5,48.46856,-114.57924,DOWO,0
482711434,7,48.47,-114.57321,DOWO,0
482711434,8,48.47177,-114.56996,DOWO,0
482711447,2,48.45107,-114.71646,DOWO,0
482711447,3,48.45129,-114.71203,DOWO,0
482711447,4,48.4484,-114.70908,DOWO,0
482711453,3,48.45019,-114.84553,DOWO,0
482711453,4,48.4484,-114.84325,DOWO,0
482711453,6,48.44708,-114.83788,DOWO,0
482711453,7,48.4483,-114.83514,DOWO,0
482811310,2,48.47114,-114.17377,DOWO,0
482811310,3,48.47332,-114.17504,DOWO,0
482811310,4,48.4751,-114.17818,DOWO,0
482811310,5,48.47615,-114.18103,DOWO,0
482911455,4,48.3861,-114.92666,DOWO,0
482911455,5,48.38439,-114.93025,DOWO,0
482911455,6,48.38397,-114.93432,DOWO,0
482911455,7,48.38179,-114.93642,DOWO,0
483111457,2,48.52795,-114.96287,DOWO,0
483111457,3,48.52697,-114.96661,DOWO,0
483111457,4,48.52627,-114.97069,DOWO,0
483111457,5,48.52352,-114.96966,DOWO,0
483111527,7,48.50581,-115.46146,DOWO,0
483111527,8,48.50818,-115.45965,DOWO,0
483111527,9,48.51038,-115.45878,DOWO,0
483111527,10,48.51281,-115.45936,DOWO,0
483211512,2,48.539,-115.20046,DOWO,1
483211512,3,48.5384,-115.1964,DOWO,0
483211512,4,48.53786,-115.19248,DOWO,0
483211512,5,48.53821,-115.189,DOWO,0
483211658,1,48.52351,-116.9703,DOWO,0
483211658,2,48.52241,-116.96629,DOWO,0
483211658,3,48.52288,-116.96202,DOWO,0
483211658,4,48.5219,-116.95827,DOWO,0
483311424,2,48.5486,-114.41039,DOWO,0
483311424,3,48.54571,-114.41084,DOWO,0
483311424,4,48.54376,-114.40836,DOWO,0
483311424,5,48.54176,-114.40574,DOWO,0
483311424,6,48.53945,-114.404,DOWO,0
483311424,7,48.53741,-114.40143,DOWO,0
483311424,8,48.53556,-114.40419,DOWO,0
483311424,10,48.53046,-114.40484,DOWO,0
483311613,3,48.55017,-116.22372,DOWO,0
483311613,4,48.54807,-116.22242,DOWO,0
483311613,5,48.54517,-116.22048,DOWO,0
483311613,6,48.54393,-116.21749,DOWO,0
483411412,3,48.57023,-114.21168,DOWO,0
483411412,4,48.56779,-114.21163,DOWO,0
483411412,5,48.56549,-114.20912,DOWO,0
483411412,6,48.56281,-114.21014,DOWO,0
483411447,6,48.56554,-114.80658,DOWO,0
483411447,7,48.56842,-114.80599,DOWO,0
483411447,8,48.56994,-114.80217,DOWO,0
483411447,9,48.57204,-114.79903,DOWO,0
483511417,1,48.59313,-114.29228,DOWO,0
483511417,2,48.592,-114.2961,DOWO,0
483511417,3,48.59058,-114.29961,DOWO,0
483511417,4,48.58853,-114.30266,DOWO,0
483611612,1,48.59386,-116.20231,DOWO,0
483611612,2,48.59453,-116.19824,DOWO,0
483611612,3,48.59572,-116.1946,DOWO,0
483611612,4,48.59754,-116.19163,DOWO,0
484111703,2,48.68931,-117.05901,DOWO,0
484111703,3,48.69098,-117.06211,DOWO,0
484111703,4,48.69253,-117.06499,DOWO,0
484111703,5,48.69493,-117.06561,DOWO,0
484211532,1,48.70417,-115.54617,DOWO,0
484211532,2,48.70213,-115.54797,DOWO,0
484211532,3,48.6996,-115.548,DOWO,0
484211532,4,48.69794,-115.54603,DOWO,0
484311626,3,48.7127,-116.44333,DOWO,0
484311626,4,48.71292,-116.44706,DOWO,0
484311626,5,48.71388,-116.45067,DOWO,0
484311626,6,48.7159,-116.45329,DOWO,0
484311626,7,48.71782,-116.45619,DOWO,0
484311626,8,48.71854,-116.46008,DOWO,0
484311626,9,48.71925,-116.46416,DOWO,0
484311626,10,48.72042,-116.46815,DOWO,0
484311659,7,48.70995,-116.9911,DOWO,0
484311659,8,48.70778,-116.99067,DOWO,0
484311659,9,48.70707,-116.98612,DOWO,0
484311659,10,48.70802,-116.98253,DOWO,0
484411422,1,48.74651,-114.37358,DOWO,0
484411422,3,48.74502,-114.37917,DOWO,0
484411422,4,48.74354,-114.383,DOWO,0
484411422,5,48.74232,-114.38681,DOWO,0
484411422,6,48.74085,-114.39048,DOWO,0
484411502,5,48.73291,-115.03742,DOWO,0
484411502,6,48.73624,-115.04065,DOWO,0
484411502,7,48.73848,-115.04215,DOWO,0
484411502,8,48.73992,-115.04564,DOWO,0
484411514,1,48.73031,-115.23418,DOWO,0
484411514,2,48.72761,-115.2347,DOWO,0
484411514,3,48.72447,-115.23463,DOWO,0
484411514,4,48.72172,-115.2337,DOWO,0
484711514,3,48.78274,-115.21829,DOWO,0
484711514,4,48.78114,-115.22118,DOWO,0
484711514,5,48.78151,-115.22463,DOWO,0
484711514,6,48.78292,-115.2279,DOWO,0
484711545,7,48.77964,-115.07468,DOWO,0
484711545,8,48.77779,-115.07313,DOWO,0
484711545,9,48.77539,-115.07367,DOWO,0
484711545,10,48.77299,-115.07162,DOWO,0
484811542,2,48.80751,-115.70406,DOWO,0
484811542,3,48.80668,-115.7078,DOWO,0
484811542,4,48.80481,-115.7112,DOWO,0
484811542,5,48.80244,-115.71268,DOWO,0
485011425,2,48.84317,-114.41832,DOWO,0
485011425,3,48.84381,-114.42299,DOWO,0
485011425,4,48.84484,-114.42643,DOWO,0
485011425,5,48.84586,-114.42954,DOWO,0
485011438,4,48.84684,-114.62842,DOWO,0
485011438,5,48.84598,-114.6322,DOWO,0
485011438,6,48.84472,-114.63581,DOWO,0
485011438,7,48.84336,-114.63953,DOWO,0
485111617,3,48.85311,-116.27618,DOWO,0
485111617,4,48.85601,-116.27518,DOWO,0
485111617,5,48.85794,-116.27299,DOWO,0
485111617,6,48.85645,-116.26971,DOWO,0
485411621,3,48.90396,-116.34657,DOWO,0
485411621,4,48.90177,-116.34565,DOWO,0
485411621,5,48.89939,-116.34399,DOWO,0
485411621,6,48.89691,-116.34466,DOWO,0
485711534,6,48.95558,-115.56795,DOWO,0
485711534,7,48.95729,-115.572151,DOWO,1
485711534,8,48.95851,-115.57563,DOWO,0
485711534,9,48.9601,-115.57892,DOWO,0
485711639,2,48.95437,-116.65325,DOWO,0
485711639,3,48.95455,-116.65688,DOWO,0
485711639,4,48.95337,-116.66035,DOWO,0
485711639,5,48.95279,-116.66428,DOWO,0
485811452,1,48.97542,-114.86338,DOWO,0
485911509,1,48.9957,-115.16097,DOWO,1
485911509,2,48.99591,-115.15772,DOWO,0
485911509,3,48.99594,-115.15472,DOWO,1
485911509,4,48.9954,-115.15087,DOWO,0
485911509,5,48.99493,-115.14774,DOWO,1
485911509,6,48.99442,-115.14438,DOWO,1
485911509,7,48.99349,-115.14106,DOWO,1
485911509,8,48.99302,-115.13743,DOWO,1
485911509,9,48.9926,-115.13437,DOWO,0
485911509,10,48.99243,-115.131,DOWO,1
452511619,5,45.34436,-116.40824,DUFL,0
452511619,6,45.34442,-116.41219,DUFL,0
452511619,9,45.34158,-116.41286,DUFL,0
452511625,1,45.418671,-116.418907,DUFL,1
452511625,4,45.41836,-116.41503,DUFL,1
452511625,6,45.41575,-116.41619,DUFL,1
452511625,8,45.4139,-116.41852,DUFL,1
452711607,1,45.45562,-116.12844,DUFL,1
452711607,2,45.45778,-116.12914,DUFL,1
452711607,3,45.46014,-116.12991,DUFL,1
452711607,4,45.46207,-116.13125,DUFL,0
452711607,5,45.46433,-116.13058,DUFL,0
452711607,6,45.46661,-116.12928,DUFL,0
452711607,7,45.46864,-116.13017,DUFL,0
453111557,2,45.52757,-115.96616,DUFL,0
453111557,3,45.52929,-115.96603,DUFL,0
453111557,4,45.53079,-115.965,DUFL,0
453111557,5,45.53266,-115.96421,DUFL,0
453111557,6,45.53357,-115.96142,DUFL,0
453111557,7,45.53503,-115.96023,DUFL,0
453111557,8,45.53712,-115.96009,DUFL,0
453111557,9,45.53833,-115.95821,DUFL,0
453111557,10,45.53633,-115.9573,DUFL,0
453211419,2,45.52158,-114.32411,DUFL,0
453211419,3,45.52084,-114.32761,DUFL,1
453211419,4,45.52102,-114.33132,DUFL,1
453211419,5,45.52142,-114.33499,DUFL,1
453611624,2,45.60711,-116.40203,DUFL,1
453611624,3,45.60545,-116.40374,DUFL,1
453611624,4,45.60365,-116.40572,DUFL,0
453611624,5,45.60244,-116.40804,DUFL,0
453711622,2,45.61656,-116.3635,DUFL,0
453711622,3,45.61716,-116.35984,DUFL,1
453711622,4,45.61928,-116.35943,DUFL,1
453711622,6,45.61963,-116.35619,DUFL,0
454211602,1,45.70787,-116.0458,DUFL,0
454211602,2,45.70554,-116.0465,DUFL,0
454211602,4,45.70182,-116.04845,DUFL,0
454211602,5,45.69992,-116.04983,DUFL,0
454211602,7,45.69683,-116.04909,DUFL,0
454211602,9,45.69469,-116.05297,DUFL,0
454311415,4,45.71343,-114.24418,DUFL,1
454311415,5,45.71366,-114.24151,DUFL,1
454311415,7,45.71333,-114.23524,DUFL,0
454311415,8,45.71468,-114.23209,DUFL,0
454611543,1,45.78026,-115.72631,DUFL,0
454611543,2,45.78188,-115.72364,DUFL,0
454611543,3,45.78344,-115.72028,DUFL,0
454611543,4,45.78277,-115.71739,DUFL,0
454611543,5,45.78429,-115.71355,DUFL,0
454611545,1,45.7691,-115.75959,DUFL,0
454611545,2,45.76693,-115.76238,DUFL,0
454611545,3,45.76708,-115.7653,DUFL,0
454611545,4,45.76546,-115.76897,DUFL,0
454611607,2,45.7755,-116.09098,DUFL,1
454611607,3,45.7773,-116.09215,DUFL,1
454611607,4,45.777137,-116.095491,DUFL,0
454611607,5,45.777043,-116.098291,DUFL,1
454811410,1,45.80943,-114.16805,DUFL,0
454811410,2,45.80956,-114.16416,DUFL,0
454811410,3,45.80915,-114.16035,DUFL,0
454811410,4,45.80801,-114.1569,DUFL,0
454911350,2,45.80914,-113.83555,DUFL,0
454911350,3,45.80767,-113.83771,DUFL,0
454911350,4,45.805482,-113.837786,DUFL,0
454911350,5,45.80345,-113.83944,DUFL,0
454911419,1,45.814336,-114.320557,DUFL,0
454911419,2,45.81487,-114.32368,DUFL,0
454911419,3,45.81517,-114.32592,DUFL,0
454911419,4,45.8157,-114.32868,DUFL,0
454911419,5,45.81659,-114.33102,DUFL,0
454911419,6,45.81749,-114.33303,DUFL,0
454911419,7,45.81674,-114.33619,DUFL,0
454911419,8,45.81602,-114.33941,DUFL,0
454911419,9,45.81605,-114.34238,DUFL,0
454911419,10,45.81587,-114.34547,DUFL,0
455011350,2,45.8449,-113.83392,DUFL,0
455011350,3,45.84721,-113.83467,DUFL,0
455011350,4,45.84961,-113.83323,DUFL,0
455111412,1,45.85476,-114.20238,DUFL,1
455111412,2,45.85283,-114.20495,DUFL,1
455111412,3,45.85049,-114.20708,DUFL,1
455111412,4,45.8483,-114.20575,DUFL,0
455111412,5,45.84605,-114.20402,DUFL,1
455111412,6,45.84468,-114.20159,DUFL,0
455111412,7,45.84186,-114.20255,DUFL,1
455111412,8,45.84301,-114.20508,DUFL,1
455111412,9,45.84209,-114.20914,DUFL,1
455111412,10,45.84422,-114.20861,DUFL,0
455511342,3,45.90648,-113.68566,DUFL,1
455511342,4,45.90607,-113.68198,DUFL,0
455511342,5,45.90565,-113.67847,DUFL,0
455511342,6,45.90544,-113.67485,DUFL,1
455511354,1,45.91705,-113.89507,DUFL,0
455511354,2,45.91957,-113.89466,DUFL,0
455511354,3,45.9211,-113.89149,DUFL,0
455511354,4,45.92269,-113.8946,DUFL,0
455511354,5,45.92536,-113.89503,DUFL,0
455511354,6,45.92727,-113.89292,DUFL,0
455511354,7,45.92951,-113.89154,DUFL,1
455511354,8,45.92759,-113.89534,DUFL,0
455511354,9,45.92677,-113.89821,DUFL,0
455511354,10,45.92451,-113.89928,DUFL,0
455511553,2,45.91846,-115.89247,DUFL,0
455511553,3,45.92053,-115.89103,DUFL,0
455511553,4,45.92268,-115.8916,DUFL,1
455511553,5,45.92542,-115.89201,DUFL,1
455711402,2,45.95904,-114.04293,DUFL,1
455711402,3,45.9619,-114.04331,DUFL,1
455711402,4,45.9606,-114.04627,DUFL,1
455711402,5,45.96072,-114.05024,DUFL,1
460011546,1,46.00842,-115.77567,DUFL,0
460011546,2,46.01067,-115.7766,DUFL,1
460011546,3,46.01317,-115.77657,DUFL,0
460011546,4,46.01522,-115.77685,DUFL,0
460011546,5,46.01667,-115.77882,DUFL,1
460011546,6,46.01672,-115.7823,DUFL,0
460011546,7,46.01772,-115.78447,DUFL,0
460011546,8,46.01849,-115.7868,DUFL,0
460211517,4,46.04065,-115.2829,DUFL,1
460211517,5,46.03897,-115.28099,DUFL,0
460211517,7,46.03824,-115.27641,DUFL,0
460211517,9,46.036954,-115.271372,DUFL,0
460311414,2,46.05664,-114.22984,DUFL,1
460311414,3,46.0542,-114.2315,DUFL,0
460311414,4,46.05167,-114.2353,DUFL,1
460311414,5,46.0513,-114.23167,DUFL,1
460511406,1,46.07914,-114.10619,DUFL,0
460511406,2,46.07699,-114.10429,DUFL,1
460511406,3,46.07523,-114.1066,DUFL,0
460511406,5,46.07144,-114.10627,DUFL,0
460611532,1,46.09711,-115.53754,DUFL,0
460611532,3,46.1031,-115.54063,DUFL,0
460611532,5,46.10536,-115.55093,DUFL,0
460611532,6,46.10672,-115.54823,DUFL,0
460611549,2,46.09538,-115.8207,DUFL,0
460611549,3,46.09334,-115.82,DUFL,0
460611549,4,46.0914,-115.81729,DUFL,0
460611549,5,46.08943,-115.8162,DUFL,1
460711353,2,46.11398,-113.88292,DUFL,0
460711353,3,46.11251,-113.88489,DUFL,0
460711353,4,46.11075,-113.88213,DUFL,0
460711353,5,46.10936,-113.87894,DUFL,0
461011359,7,46.17791,-113.97005,DUFL,1
461011359,8,46.17368,-113.97209,DUFL,1
461011359,9,46.17207,-113.97472,DUFL,1
461011359,10,46.16933,-113.97556,DUFL,1
461211355,1,46.20112,-113.91432,DUFL,0
461211355,2,46.20291,-113.91152,DUFL,0
461211355,3,46.20438,-113.90809,DUFL,0
461211355,4,46.2072,-113.90784,DUFL,0
461311531,1,46.22215,-115.5273,DUFL,0
461311531,4,46.22389,-115.52831,DUFL,1
461311531,7,46.22569,-115.52826,DUFL,0
461311531,8,46.22733,-115.52739,DUFL,1
461311531,9,46.22894,-115.52695,DUFL,0
461311531,10,46.23088,-115.5269,DUFL,0
461411334,7,46.22148,-113.58332,DUFL,0
461411334,8,46.21913,-113.58458,DUFL,0
461411334,9,46.21743,-113.58744,DUFL,0
461411334,10,46.21508,-113.5897,DUFL,0
461411529,7,46.23315,-115.4933,DUFL,1
461411529,8,46.23546,-115.49136,DUFL,0
461411529,9,46.23685,-115.48914,DUFL,1
461411529,10,46.2379,-115.4867,DUFL,1
461611540,2,46.27586,-115.67467,DUFL,0
461611540,4,46.27422,-115.6692,DUFL,0
461611540,5,46.27169,-115.66945,DUFL,0
461611540,6,46.27164,-115.67316,DUFL,0
461611540,7,46.27099,-115.66529,DUFL,0
461611540,8,46.27272,-115.66522,DUFL,0
461611540,9,46.27421,-115.66388,DUFL,0
461611540,10,46.27594,-115.66989,DUFL,0
461711356,5,46.288529,-113.945748,DUFL,1
461711356,7,46.289874,-113.938753,DUFL,1
461711356,8,46.28732,-113.940719,DUFL,0
461711356,9,46.28464,-113.93864,DUFL,0
461911357,2,46.3205,-113.9526,DUFL,1
461911357,3,46.32253,-113.95509,DUFL,0
461911357,4,46.32444,-113.95203,DUFL,0
461911357,5,46.32658,-113.95385,DUFL,0
461911414,2,46.32473,-114.24032,DUFL,0
461911414,3,46.32689,-114.24169,DUFL,1
461911414,4,46.32939,-114.23862,DUFL,1
461911414,5,46.33162,-114.23741,DUFL,1
462111549,5,46.34649,-115.80858,DUFL,1
462111549,6,46.34769,-115.80497,DUFL,0
462111549,7,46.34815,-115.80167,DUFL,0
462111549,8,46.34863,-115.79752,DUFL,0
462511331,1,46.41703,-113.5165,DUFL,0
462511331,2,46.41588,-113.51975,DUFL,0
462511331,3,46.41543,-113.5235,DUFL,0
462511331,4,46.41491,-113.52753,DUFL,0
462511548,1,46.4271,-115.80405,DUFL,0
462511548,2,46.4285,-115.80803,DUFL,0
462511548,3,46.43065,-115.80968,DUFL,0
462511548,4,46.43223,-115.81238,DUFL,0
462511609,1,46.41562,-116.17467,DUFL,0
462511609,3,46.41688,-116.16822,DUFL,0
462511609,4,46.41717,-116.16528,DUFL,0
462511609,5,46.41692,-116.1618,DUFL,0
462511609,6,46.4167,-116.15854,DUFL,0
462511609,7,46.41667,-116.15556,DUFL,0
462611657,1,46.43011,-115.96788,DUFL,0
462611657,2,46.4268,-115.96959,DUFL,1
462611657,3,46.42433,-115.9701,DUFL,0
462611657,4,46.42194,-115.97054,DUFL,0
462711412,1,46.44594,-114.20494,DUFL,0
462711412,2,46.44435,-114.20496,DUFL,1
462711412,3,46.44337,-114.20773,DUFL,0
462711412,4,46.44263,-114.21094,DUFL,1
462711412,5,46.44206,-114.21383,DUFL,1
462711412,6,46.44007,-114.21682,DUFL,1
462711412,7,46.43928,-114.21976,DUFL,1
462711412,8,46.43727,-114.22111,DUFL,1
462711412,9,46.43686,-114.22449,DUFL,1
462711412,10,46.43707,-114.22803,DUFL,1
462711415,1,46.43608,-114.25291,DUFL,0
462711415,2,46.4373,-114.25529,DUFL,0
462711415,3,46.4387,-114.25791,DUFL,0
462711415,4,46.44117,-114.25786,DUFL,0
462711415,5,46.44304,-114.25965,DUFL,0
462711415,6,46.445111,-114.259333,DUFL,0
462711415,7,46.44732,-114.26019,DUFL,0
462711415,8,46.44964,-114.26157,DUFL,0
462711415,10,46.45246,-114.26601,DUFL,0
462711501,1,46.46095,-115.01879,DUFL,0
462711501,2,46.45881,-115.01941,DUFL,0
462711501,3,46.45808,-115.016578,DUFL,0
462711501,4,46.457034,-115.01428,DUFL,0
462711501,5,46.455194,-115.013415,DUFL,0
462711501,6,46.45513,-115.01059,DUFL,0
462711501,7,46.45505,-115.00791,DUFL,0
462711501,9,46.453301,-115.007847,DUFL,0
462711501,10,46.451713,-115.009974,DUFL,0
463111345,2,46.5172,-113.75256,DUFL,1
463111345,4,46.51921,-113.75373,DUFL,1
463111345,6,46.52141,-113.75267,DUFL,1
463111345,9,46.52166,-113.7485,DUFL,0
463111410,2,46.51847,-114.17879,DUFL,0
463111410,3,46.5189,-114.18334,DUFL,0
463111410,4,46.52151,-114.18564,DUFL,1
463111410,5,46.52426,-114.17993,DUFL,0
463111547,2,46.53366,-115.79055,DUFL,1
463111547,3,46.53542,-115.79299,DUFL,1
463111547,4,46.53714,-115.7953,DUFL,1
463111547,5,46.53864,-115.79821,DUFL,0
463111612,1,46.52822,-116.15076,DUFL,0
463111612,2,46.52676,-116.15359,DUFL,1
463111612,3,46.52369,-116.15612,DUFL,0
463311442,1,46.54946,-114.70869,DUFL,0
463311442,2,46.552,-114.70882,DUFL,0
463311442,3,46.5544,-114.70899,DUFL,0
463311442,4,46.55382,-114.71049,DUFL,0
463311442,5,46.55318,-114.71333,DUFL,0
463311442,6,46.55346,-114.71578,DUFL,0
463311442,7,46.55212,-114.7183,DUFL,0
463311442,8,46.55003,-114.72025,DUFL,0
463311442,9,46.55012,-114.72337,DUFL,0
463311442,10,46.54966,-114.7265,DUFL,0
463411339,1,46.5746,-113.65704,DUFL,0
463411339,2,46.57606,-113.65369,DUFL,0
463411339,3,46.57646,-113.65014,DUFL,0
463411339,4,46.57705,-113.64648,DUFL,1
