x,y,species median
3091.0,3091.0,2.275062E-4
3092.0,3092.0,0.2417367
3093.0,3093.0,6.519342E-4
3094.0,3094.0,0.07593685
3095.0,3095.0,0.51113945
3096.0,3096.0,0.24201953
3097.0,3097.0,0.6136967
3098.0,3098.0,0.07932638
3099.0,3099.0,0.0022788297
3100.0,3100.0,5.9475227E-5
3101.0,3101.0,0.009733385
3102.0,3102.0,0.024063382
3103.0,3103.0,0.069005094
3104.0,3104.0,2.572452E-5
3105.0,3105.0,0.15247904
3106.0,3106.0,1.09105444E-4
3107.0,3107.0,4.5679186E-5
3108.0,3108.0,0.18039042
3109.0,3109.0,9.390032E-8
3110.0,3110.0,0.6584013
3111.0,3111.0,0.64292073
3112.0,3112.0,8.359698E-5
3113.0,3113.0,0.0507841
3114.0,3114.0,6.274589E-8
3115.0,3115.0,0.5293107
3116.0,3116.0,0.06282922
3117.0,3117.0,0.5308776
3118.0,3118.0,0.61841
3119.0,3119.0,0.41572943
3120.0,3120.0,2.7754847E-6
3121.0,3121.0,0.012861598
3122.0,3122.0,0.07093824
3123.0,3123.0,0.35274854
3124.0,3124.0,0.08229518
3125.0,3125.0,0.6695032
3126.0,3126.0,2.2047993E-6
3127.0,3127.0,2.3101071E-4
3128.0,3128.0,0.02503797
3129.0,3129.0,8.688485E-6
3130.0,3130.0,0.5755576
3131.0,3131.0,0.0019037208
3132.0,3132.0,4.6972016E-8
3133.0,3133.0,0.27939567
3134.0,3134.0,4.0382823E-5
3135.0,3135.0,2.5510259E-5
3136.0,3136.0,0.23118842
3137.0,3137.0,0.056822896
3138.0,3138.0,0.17071576
3139.0,3139.0,2.4991761E-5
3140.0,3140.0,8.5215447E-7
3141.0,3141.0,3.2570988E-5
3142.0,3142.0,5.8281915E-7
3143.0,3143.0,0.25945005
3144.0,3144.0,0.020041844
3145.0,3145.0,0.16622454
3146.0,3146.0,3.8657547E-4
3147.0,3147.0,0.64465135
3148.0,3148.0,0.0027334914
3149.0,3149.0,0.82771236
3150.0,3150.0,0.39158317
3151.0,3151.0,0.5445802
3152.0,3152.0,4.104029E-6
3153.0,3153.0,0.23419501
3154.0,3154.0,0.28622517
3155.0,3155.0,0.75911915
3156.0,3156.0,3.3912813E-6
3157.0,3157.0,0.2831902
3158.0,3158.0,0.100504436
3159.0,3159.0,0.5580955
3160.0,3160.0,0.0013526238
3161.0,3161.0,0.0139805805
3162.0,3162.0,0.005059985
3163.0,3163.0,0.0011083736
3164.0,3164.0,0.10489218
3165.0,3165.0,0.0034786563
3166.0,3166.0,0.7816977
3167.0,3167.0,0.0034084318
3168.0,3168.0,0.015217372
3169.0,3169.0,0.83963597
3170.0,3170.0,0.0012458552
3171.0,3171.0,0.018137902
3172.0,3172.0,0.10003041
3173.0,3173.0,7.009257E-5
3174.0,3174.0,2.9464343E-4
3175.0,3175.0,0.11833349
3176.0,3176.0,0.10866498
3177.0,3177.0,0.5989535
3178.0,3178.0,0.011641401
3179.0,3179.0,5.2811765E-6
3180.0,3180.0,4.9790247E-6
3181.0,3181.0,0.05988938
3182.0,3182.0,0.0012818429
3183.0,3183.0,1.921703E-7
3184.0,3184.0,0.21482402
3185.0,3185.0,0.0021332314
3186.0,3186.0,6.4494717E-4
3187.0,3187.0,0.03808029
3188.0,3188.0,0.1798383
3189.0,3189.0,4.0011614E-4
3190.0,3190.0,0.9546942
3191.0,3191.0,0.0033640915
3192.0,3192.0,0.047728963
3193.0,3193.0,0.109756924
3194.0,3194.0,3.5573624E-4
3195.0,3195.0,3.2701944E-5
3196.0,3196.0,0.010596775
3197.0,3197.0,4.4483467E-4
3198.0,3198.0,2.091157E-7
3199.0,3199.0,0.3317138
3200.0,3200.0,0.4980391
3201.0,3201.0,7.2897336E-7
3202.0,3202.0,0.19513866
3203.0,3203.0,0.46008226
3204.0,3204.0,0.4651334
3205.0,3205.0,9.6729456E-4
3206.0,3206.0,0.044386797
3207.0,3207.0,5.1755023E-6
3208.0,3208.0,0.004304162
3209.0,3209.0,0.25713468
3210.0,3210.0,0.4209701
3211.0,3211.0,0.31760997
3212.0,3212.0,6.6062686E-4
3213.0,3213.0,4.5393293E-7
3214.0,3214.0,1.8169736E-6
3215.0,3215.0,0.38228315
3216.0,3216.0,0.022462476
3217.0,3217.0,7.062329E-4
3218.0,3218.0,0.019163974
3219.0,3219.0,0.017671466
3220.0,3220.0,2.4337579E-4
3221.0,3221.0,0.0351721
3222.0,3222.0,0.113202915
3223.0,3223.0,0.5286782
3224.0,3224.0,5.426582E-7
3225.0,3225.0,0.027437793
3226.0,3226.0,0.08372632
3227.0,3227.0,0.3200081
3228.0,3228.0,1.185178E-5
3229.0,3229.0,0.5969488
3230.0,3230.0,0.09027092
3231.0,3231.0,0.03515724
3232.0,3232.0,0.30113974
3233.0,3233.0,0.9751697
3234.0,3234.0,0.5416989
3235.0,3235.0,0.2608624
3236.0,3236.0,0.20992135
3237.0,3237.0,1.4203096E-6
3238.0,3238.0,0.048356805
3239.0,3239.0,0.37288156
3240.0,3240.0,0.0039890516
3241.0,3241.0,3.1440717E-7
3242.0,3242.0,0.0015604512
3243.0,3243.0,3.2801687E-5
3244.0,3244.0,0.1530273
3245.0,3245.0,6.400693E-7
3246.0,3246.0,0.0018601066
3247.0,3247.0,6.723224E-4
3248.0,3248.0,6.2541384E-4
3249.0,3249.0,0.3312241
3250.0,3250.0,0.10739927
3251.0,3251.0,1.1074178E-5
3252.0,3252.0,0.7728524
3253.0,3253.0,6.7810797E-6
3254.0,3254.0,3.3900976E-6
3255.0,3255.0,2.2516956E-6
3256.0,3256.0,8.313892E-5
3257.0,3257.0,0.0013519732
3258.0,3258.0,0.15955068
3259.0,3259.0,0.08907146
3260.0,3260.0,1.6854141E-5
3261.0,3261.0,0.60791165
3262.0,3262.0,6.8900664E-4
3263.0,3263.0,4.343324E-5
3264.0,3264.0,3.6664234E-5
3265.0,3265.0,1.1999008E-7
3266.0,3266.0,7.190273E-4
3267.0,3267.0,0.4440851
3268.0,3268.0,1.3775783E-4
3269.0,3269.0,2.45492E-4
3270.0,3270.0,3.842992E-4
3271.0,3271.0,0.0015198933
3272.0,3272.0,0.31728807
3273.0,3273.0,0.17701896
3274.0,3274.0,9.6618733E-4
3275.0,3275.0,0.30015692
3276.0,3276.0,2.3606115E-6
3277.0,3277.0,2.0630283E-5
3278.0,3278.0,1.9074487E-5
3279.0,3279.0,0.15195854
3280.0,3280.0,0.20637554
3281.0,3281.0,0.06587617
3282.0,3282.0,0.5885136
3283.0,3283.0,5.6182842E-5
3284.0,3284.0,0.0030689305
3285.0,3285.0,0.107863985
3286.0,3286.0,0.0015072832
3287.0,3287.0,0.019550761
3288.0,3288.0,0.0045018406
3289.0,3289.0,0.1927533
3290.0,3290.0,0.25432664
3291.0,3291.0,0.16848993
3292.0,3292.0,0.23021042
3293.0,3293.0,0.8247398
3294.0,3294.0,4.0109926E-6
3295.0,3295.0,0.43188357
3296.0,3296.0,0.047520492
3297.0,3297.0,3.926606E-5
3298.0,3298.0,0.2733807
3299.0,3299.0,8.0904824E-4
3300.0,3300.0,6.0585666E-7
3301.0,3301.0,0.31189924
3302.0,3302.0,0.45243478
3303.0,3303.0,2.7139184E-5
3304.0,3304.0,3.4392384E-4
3305.0,3305.0,2.3787257E-5
3306.0,3306.0,0.63225436
3307.0,3307.0,0.13649842
3308.0,3308.0,0.5619997
3309.0,3309.0,0.4001999
3310.0,3310.0,1.4174251E-6
3311.0,3311.0,4.7229682E-6
3312.0,3312.0,0.80134577
3313.0,3313.0,3.549664E-8
3314.0,3314.0,0.04146408
3315.0,3315.0,1.7540409E-4
3316.0,3316.0,0.062201697
3317.0,3317.0,0.64812577
3318.0,3318.0,8.888669E-6
3319.0,3319.0,0.5432757
3320.0,3320.0,8.598891E-6
3321.0,3321.0,0.0069484045
3322.0,3322.0,0.031000538
3323.0,3323.0,0.06958536
3324.0,3324.0,0.61399615
3325.0,3325.0,0.30337322
3326.0,3326.0,0.014211984
3327.0,3327.0,7.798835E-4
3328.0,3328.0,8.9746027E-4
3329.0,3329.0,1.4068051E-5
3330.0,3330.0,0.92955136
3331.0,3331.0,0.14914815
3332.0,3332.0,0.684213
3333.0,3333.0,3.3638946E-6
3334.0,3334.0,0.46085724
3335.0,3335.0,0.2000028
3336.0,3336.0,4.884729E-7
3337.0,3337.0,0.11187662
3338.0,3338.0,0.50237805
3339.0,3339.0,0.10997684
3340.0,3340.0,0.07324295
3341.0,3341.0,0.023227772
3342.0,3342.0,0.23831138
3343.0,3343.0,0.008213586
3344.0,3344.0,0.82666665
3345.0,3345.0,2.6842199E-5
3346.0,3346.0,7.1181876E-6
3347.0,3347.0,0.041145902
3348.0,3348.0,4.7258192E-5
3349.0,3349.0,0.43029332
3350.0,3350.0,5.270076E-7
3351.0,3351.0,0.17339894
3352.0,3352.0,0.38812104
3353.0,3353.0,0.59176564
3354.0,3354.0,6.070125E-6
3355.0,3355.0,8.133637E-6
3356.0,3356.0,0.3684457
3357.0,3357.0,0.40249822
3358.0,3358.0,0.47974503
3359.0,3359.0,0.27808833
3360.0,3360.0,0.26583388
3361.0,3361.0,0.20562571
3362.0,3362.0,0.009637799
3363.0,3363.0,0.0024964595
3364.0,3364.0,0.37920177
3365.0,3365.0,0.0013453368
3366.0,3366.0,0.56915337
3367.0,3367.0,8.37729E-6
3368.0,3368.0,9.852727E-6
3369.0,3369.0,0.025751708
3370.0,3370.0,7.520516E-7
3371.0,3371.0,0.012597295
3372.0,3372.0,0.010321922
3373.0,3373.0,7.205453E-7
3374.0,3374.0,0.17844312
3375.0,3375.0,3.5403536E-5
3376.0,3376.0,0.027320983
3377.0,3377.0,0.2513552
3378.0,3378.0,0.14025913
3379.0,3379.0,0.049632378
3380.0,3380.0,0.0063149235
3381.0,3381.0,0.0058217985
3382.0,3382.0,4.114276E-6
3383.0,3383.0,1.0660582E-4
3384.0,3384.0,0.0011994943
3385.0,3385.0,4.4446261E-7
3386.0,3386.0,0.12684171
3387.0,3387.0,1.1887068E-6
3388.0,3388.0,0.18715228
3389.0,3389.0,0.41212398
3390.0,3390.0,0.542791
3391.0,3391.0,0.41892186
3392.0,3392.0,4.437279E-7
3393.0,3393.0,0.06085916
3394.0,3394.0,0.14419924
3395.0,3395.0,0.73253816
3396.0,3396.0,0.039664727
3397.0,3397.0,0.009584724
3398.0,3398.0,1.6727975E-7
3399.0,3399.0,2.5206904E-7
3400.0,3400.0,0.19582549
3401.0,3401.0,7.586679E-4
3402.0,3402.0,0.027063834
3403.0,3403.0,3.8818002E-6
3404.0,3404.0,0.6370942
3405.0,3405.0,9.438301E-6
3406.0,3406.0,2.3555751E-6
3407.0,3407.0,2.8946185E-6
3408.0,3408.0,3.9698122E-7
3409.0,3409.0,1.0203385E-6
3410.0,3410.0,0.008099242
3411.0,3411.0,0.5988663
3412.0,3412.0,0.004910495
3413.0,3413.0,0.006084374
3414.0,3414.0,0.45440313
3415.0,3415.0,4.113519E-6
3416.0,3416.0,6.7209644E-4
3417.0,3417.0,1.3753513E-4
3418.0,3418.0,2.394887E-6
3419.0,3419.0,0.23187414
3420.0,3420.0,0.059888124
3421.0,3421.0,0.035264138
3422.0,3422.0,0.022350613
3423.0,3423.0,8.5999427E-4
3424.0,3424.0,0.0094703995
3425.0,3425.0,0.027468033
3426.0,3426.0,0.27899718
3427.0,3427.0,9.057964E-6
3428.0,3428.0,0.0034707247
3429.0,3429.0,0.0017548872
3430.0,3430.0,1.2306639E-4
3431.0,3431.0,0.09371122
3432.0,3432.0,0.45431322
3433.0,3433.0,0.42995664
3434.0,3434.0,0.61128956
3435.0,3435.0,0.0023223956
3436.0,3436.0,7.078706E-5
3437.0,3437.0,0.12501341
3438.0,3438.0,0.002662795
3439.0,3439.0,5.852322E-4
3440.0,3440.0,0.07298716
3441.0,3441.0,0.029421618
3442.0,3442.0,0.03345831
3443.0,3443.0,9.46561E-4
3444.0,3444.0,0.011654736
3445.0,3445.0,0.005270953
3446.0,3446.0,0.0018167127
3447.0,3447.0,0.0054144156
3448.0,3448.0,0.48965743
3449.0,3449.0,0.02831249
3450.0,3450.0,0.10878543
3451.0,3451.0,0.4114792
3452.0,3452.0,3.7142833E-8
3453.0,3453.0,0.0016363248
3454.0,3454.0,0.9364922
3455.0,3455.0,7.6563016E-4
3456.0,3456.0,0.42433134
3457.0,3457.0,2.0868196E-4
3458.0,3458.0,0.11715488
3459.0,3459.0,3.2422002E-4
3460.0,3460.0,4.3475916E-4
3461.0,3461.0,0.045115523
3462.0,3462.0,0.48719046
3463.0,3463.0,8.338045E-7
3464.0,3464.0,0.005347721
3465.0,3465.0,9.540721E-5
3466.0,3466.0,0.019709077
3467.0,3467.0,0.057776947
3468.0,3468.0,1.6705466E-6
3469.0,3469.0,6.8492664E-6
3470.0,3470.0,5.2663015E-4
3471.0,3471.0,2.7664892E-6
3472.0,3472.0,0.020519366
3473.0,3473.0,1.9746343E-5
3474.0,3474.0,3.236618E-5
3475.0,3475.0,0.44755092
3476.0,3476.0,0.0112060355
3477.0,3477.0,0.012507552
3478.0,3478.0,1.3097242E-5
3479.0,3479.0,0.005722775
3480.0,3480.0,5.3818585E-6
3481.0,3481.0,0.51372284
3482.0,3482.0,0.034359366
3483.0,3483.0,2.8978584E-5
3484.0,3484.0,5.005422E-6
3485.0,3485.0,0.57919204
3486.0,3486.0,0.04830485
3487.0,3487.0,0.003411805
3488.0,3488.0,0.011344186
3489.0,3489.0,0.6362239
3490.0,3490.0,0.9023858
3491.0,3491.0,0.79070437
3492.0,3492.0,0.3384996
3493.0,3493.0,0.1941882
3494.0,3494.0,0.07875976
3495.0,3495.0,2.6561004E-8
3496.0,3496.0,1.1096666E-5
3497.0,3497.0,6.4891037E-6
3498.0,3498.0,0.5868118
3499.0,3499.0,0.06018384
3500.0,3500.0,0.03727867
3501.0,3501.0,0.6055984
3502.0,3502.0,0.5472258
3503.0,3503.0,0.40771684
3504.0,3504.0,3.9246197E-6
3505.0,3505.0,0.6214621
3506.0,3506.0,0.055191807
3507.0,3507.0,0.035149362
3508.0,3508.0,0.17043167
3509.0,3509.0,0.0044580223
3510.0,3510.0,0.37364423
3511.0,3511.0,0.23277533
3512.0,3512.0,0.010735707
3513.0,3513.0,0.023538647
3514.0,3514.0,0.050244197
3515.0,3515.0,2.9571134E-5
3516.0,3516.0,0.34123796
3517.0,3517.0,0.393836
3518.0,3518.0,0.04406139
3519.0,3519.0,0.14116874
3520.0,3520.0,1.1249323E-5
3521.0,3521.0,3.7175542E-4
3522.0,3522.0,2.6798923E-4
3523.0,3523.0,0.020547269
3524.0,3524.0,0.035057552
3525.0,3525.0,6.6024E-5
3526.0,3526.0,1.8530927E-6
3527.0,3527.0,4.7559894E-7
3528.0,3528.0,0.0028355587
3529.0,3529.0,0.043124855
3530.0,3530.0,0.08571929
3531.0,3531.0,0.6050015
3532.0,3532.0,0.14791748
3533.0,3533.0,4.3226883E-4
3534.0,3534.0,0.01866714
3535.0,3535.0,0.016548859
3536.0,3536.0,0.592452
3537.0,3537.0,0.0034103491
3538.0,3538.0,0.006126713
3539.0,3539.0,1.6809325E-5
3540.0,3540.0,0.577686
3541.0,3541.0,9.516997E-6
3542.0,3542.0,7.927363E-8
3543.0,3543.0,2.866872E-4
3544.0,3544.0,2.0457359E-5
3545.0,3545.0,0.36030388
3546.0,3546.0,0.21959278
3547.0,3547.0,0.75940794
3548.0,3548.0,0.4441187
3549.0,3549.0,0.11114805
3550.0,3550.0,0.021556491
3551.0,3551.0,0.728238
3552.0,3552.0,0.081939496
3553.0,3553.0,1.0270822E-6
3554.0,3554.0,0.09573067
3555.0,3555.0,2.5147328E-4
3556.0,3556.0,8.381221E-6
3557.0,3557.0,4.013198E-4
3558.0,3558.0,0.08866777
3559.0,3559.0,0.10791222
3560.0,3560.0,1.3825103E-6
3561.0,3561.0,0.24997483
3562.0,3562.0,1.0783862E-5
3563.0,3563.0,0.27538767
3564.0,3564.0,0.07373441
3565.0,3565.0,0.043262158
3566.0,3566.0,0.0032118037
3567.0,3567.0,8.831757E-9
3568.0,3568.0,1.838902E-4
3569.0,3569.0,0.29701853
3570.0,3570.0,0.021200005
3571.0,3571.0,0.10054345
3572.0,3572.0,0.39218062
3573.0,3573.0,4.009625E-7
3574.0,3574.0,3.056072E-4
3575.0,3575.0,7.658046E-4
3576.0,3576.0,1.2289088E-4
3577.0,3577.0,2.1635887E-4
3578.0,3578.0,0.019619856
3579.0,3579.0,0.5284479
3580.0,3580.0,2.8288545E-4
3581.0,3581.0,7.4994246E-6
3582.0,3582.0,0.012606593
3583.0,3583.0,1.0887265E-6
3584.0,3584.0,0.004192243
3585.0,3585.0,0.14129563
3586.0,3586.0,7.6708806E-5
3587.0,3587.0,0.58929205
3588.0,3588.0,6.401444E-6
3589.0,3589.0,0.88550675
3590.0,3590.0,0.19731435
3591.0,3591.0,0.53816545
3592.0,3592.0,3.4298795E-5
3593.0,3593.0,0.007845473
3594.0,3594.0,0.7689746
3595.0,3595.0,3.0285767E-6
3596.0,3596.0,1.1736108E-4
3597.0,3597.0,0.4159888
3598.0,3598.0,4.7917747E-5
3599.0,3599.0,0.5245698
3600.0,3600.0,4.5493143E-5
3601.0,3601.0,0.09910829
3602.0,3602.0,8.110135E-4
3603.0,3603.0,0.40595773
3604.0,3604.0,0.0042121946
3605.0,3605.0,0.16896656
3606.0,3606.0,0.08302193
3607.0,3607.0,0.4685582
3608.0,3608.0,0.2774241
3609.0,3609.0,0.2879433
3610.0,3610.0,7.2236995E-5
3611.0,3611.0,2.017103E-7
3612.0,3612.0,4.500359E-6
3613.0,3613.0,2.374364E-5
3614.0,3614.0,9.64397E-4
3615.0,3615.0,0.51572025
3616.0,3616.0,5.595993E-6
3617.0,3617.0,1.5643873E-4
3618.0,3618.0,0.05365566
3619.0,3619.0,0.09936812
3620.0,3620.0,0.22038865
3621.0,3621.0,7.169003E-7
3622.0,3622.0,0.5762303
3623.0,3623.0,6.884573E-6
3624.0,3624.0,1.4644508E-4
3625.0,3625.0,5.883142E-5
3626.0,3626.0,2.0570209E-4
3627.0,3627.0,0.09406921
3628.0,3628.0,0.014022772
3629.0,3629.0,6.5181545E-8
3630.0,3630.0,5.053045E-8
3631.0,3631.0,1.843709E-5
3632.0,3632.0,0.6040308
3633.0,3633.0,0.6897023
3634.0,3634.0,0.17592569
3635.0,3635.0,0.3033219
3636.0,3636.0,0.0036665774
3637.0,3637.0,1.06090534E-4
3638.0,3638.0,0.6488209
3639.0,3639.0,1.3680974E-5
3640.0,3640.0,0.649888
3641.0,3641.0,0.22020885
3642.0,3642.0,0.022413077
3643.0,3643.0,2.2271027E-7
3644.0,3644.0,0.21969363
3645.0,3645.0,0.0058988
3646.0,3646.0,0.07181221
3647.0,3647.0,0.4736768
3648.0,3648.0,0.47902927
3649.0,3649.0,0.50312555
3650.0,3650.0,0.017658815
3651.0,3651.0,0.0067905895
3652.0,3652.0,0.25996035
3653.0,3653.0,0.95038563
3654.0,3654.0,8.081061E-6
3655.0,3655.0,1.5432552E-5
3656.0,3656.0,0.063663915
3657.0,3657.0,0.035798974
3658.0,3658.0,0.001948238
3659.0,3659.0,0.6728586
3660.0,3660.0,0.6404376
3661.0,3661.0,0.5934975
3662.0,3662.0,0.5075943
3663.0,3663.0,0.54435164
3664.0,3664.0,0.002353995
3665.0,3665.0,0.7133162
3666.0,3666.0,6.424535E-4
3667.0,3667.0,0.5394806
3668.0,3668.0,0.51290077
3669.0,3669.0,0.4095624
3670.0,3670.0,1.396089E-6
3671.0,3671.0,0.02950179
3672.0,3672.0,0.7674691
3673.0,3673.0,0.0152028985
3674.0,3674.0,0.03879934
3675.0,3675.0,3.293981E-6
3676.0,3676.0,2.3779312E-5
3677.0,3677.0,0.009170991
3678.0,3678.0,0.6770153
3679.0,3679.0,0.0010160692
3680.0,3680.0,0.13675365
3681.0,3681.0,7.3071847E-6
3682.0,3682.0,2.6742356E-7
3683.0,3683.0,0.31230646
3684.0,3684.0,2.1288695E-5
3685.0,3685.0,0.017471086
3686.0,3686.0,0.30315143
3687.0,3687.0,2.0426928E-6
3688.0,3688.0,0.18596537
3689.0,3689.0,0.13915296
3690.0,3690.0,0.030623255
3691.0,3691.0,2.843819E-6
3692.0,3692.0,3.0076466E-4
3693.0,3693.0,2.606686E-6
3694.0,3694.0,0.41464305
3695.0,3695.0,7.4184295E-6
3696.0,3696.0,0.004138785
3697.0,3697.0,0.00667308
3698.0,3698.0,0.6796074
3699.0,3699.0,0.5354384
3700.0,3700.0,3.8943886E-6
3701.0,3701.0,1.5099246E-6
3702.0,3702.0,1.971017E-5
3703.0,3703.0,0.81425047
3704.0,3704.0,0.00899445
3705.0,3705.0,3.199726E-7
3706.0,3706.0,0.13398395
3707.0,3707.0,0.013050062
3708.0,3708.0,4.0720326E-5
3709.0,3709.0,7.725007E-4
3710.0,3710.0,2.7477274E-6
3711.0,3711.0,2.8647075E-4
3712.0,3712.0,0.68269163
3713.0,3713.0,4.8172654E-7
3714.0,3714.0,5.814872E-6
3715.0,3715.0,0.8196669
3716.0,3716.0,1.6926635E-5
3717.0,3717.0,0.11052109
3718.0,3718.0,6.0674147E-6
3719.0,3719.0,1.0088182E-6
3720.0,3720.0,0.46025094
3721.0,3721.0,0.7760382
3722.0,3722.0,9.774225E-6
3723.0,3723.0,5.8381504E-4
3724.0,3724.0,0.04213134
3725.0,3725.0,0.41496068
3726.0,3726.0,0.12107661
3727.0,3727.0,0.05849154
3728.0,3728.0,0.56253076
3729.0,3729.0,0.099462055
3730.0,3730.0,0.022514042
3731.0,3731.0,0.21939853
3732.0,3732.0,0.16440584
3733.0,3733.0,0.022279585
3734.0,3734.0,0.47067976
3735.0,3735.0,2.491248E-4
3736.0,3736.0,0.8585321
3737.0,3737.0,1.8264068E-4
3738.0,3738.0,2.6661862E-4
3739.0,3739.0,0.1331573
3740.0,3740.0,0.07808023
3741.0,3741.0,0.5713599
3742.0,3742.0,4.740985E-4
3743.0,3743.0,0.0149599025
3744.0,3744.0,5.6744157E-6
3745.0,3745.0,0.40795824
3746.0,3746.0,7.58324E-4
3747.0,3747.0,1.669006E-4
3748.0,3748.0,7.656116E-5
3749.0,3749.0,0.8592103
3750.0,3750.0,2.2223056E-5
3751.0,3751.0,5.705193E-6
3752.0,3752.0,6.9101898E-6
3753.0,3753.0,0.024316227
3754.0,3754.0,0.32455137
3755.0,3755.0,0.0016742953
3756.0,3756.0,0.08397096
3757.0,3757.0,3.33674E-7
3758.0,3758.0,7.650151E-5
3759.0,3759.0,0.2975721
3760.0,3760.0,0.02597268
3761.0,3761.0,0.008967421
3762.0,3762.0,3.635797E-5
3763.0,3763.0,0.11984128
3764.0,3764.0,0.21131139
3765.0,3765.0,2.3902203E-4
3766.0,3766.0,1.8849115E-4
3767.0,3767.0,1.1327784E-6
3768.0,3768.0,1.4456559E-7
3769.0,3769.0,8.7080675E-4
3770.0,3770.0,0.016920932
3771.0,3771.0,0.38897076
3772.0,3772.0,0.40224522
3773.0,3773.0,3.7880798E-7
3774.0,3774.0,6.6540974E-6
3775.0,3775.0,0.041772332
3776.0,3776.0,0.5099932
3777.0,3777.0,3.0256337E-5
3778.0,3778.0,0.050500005
3779.0,3779.0,8.595504E-8
3780.0,3780.0,0.66005325
3781.0,3781.0,0.013895906
3782.0,3782.0,0.3845708
3783.0,3783.0,0.6460393
3784.0,3784.0,0.008614204
3785.0,3785.0,2.9620145E-5
3786.0,3786.0,0.12992856
3787.0,3787.0,4.568102E-7
3788.0,3788.0,0.040962223
3789.0,3789.0,0.0010056115
3790.0,3790.0,0.21392053
3791.0,3791.0,0.039724827
3792.0,3792.0,0.38112897
3793.0,3793.0,0.9620394
3794.0,3794.0,0.004808277
3795.0,3795.0,0.23123501
3796.0,3796.0,0.45061472
3797.0,3797.0,0.26133853
3798.0,3798.0,0.026530549
3799.0,3799.0,5.7369132E-5
3800.0,3800.0,0.015902426
3801.0,3801.0,5.233247E-4
3802.0,3802.0,4.630289E-6
3803.0,3803.0,0.018272288
3804.0,3804.0,0.4875932
3805.0,3805.0,0.21447463
3806.0,3806.0,2.4486264E-5
3807.0,3807.0,0.26937768
3808.0,3808.0,4.9052476E-5
3809.0,3809.0,0.028410044
3810.0,3810.0,2.275853E-4
3811.0,3811.0,3.1964669E-6
3812.0,3812.0,0.13323073
3813.0,3813.0,0.10895555
3814.0,3814.0,0.1497785
3815.0,3815.0,7.404893E-4
3816.0,3816.0,0.06337576
3817.0,3817.0,0.12933423
3818.0,3818.0,8.007418E-6
3819.0,3819.0,0.41579565
3820.0,3820.0,0.5187019
3821.0,3821.0,4.8547945E-6
3822.0,3822.0,2.9455036E-6
3823.0,3823.0,1.4688958E-4
3824.0,3824.0,0.48352653
3825.0,3825.0,0.004781908
3826.0,3826.0,3.7924196E-6
3827.0,3827.0,0.0016951918
3828.0,3828.0,0.80942845
3829.0,3829.0,3.1159336E-6
3830.0,3830.0,0.022236226
3831.0,3831.0,0.006355878
3832.0,3832.0,0.7911491
3833.0,3833.0,0.07164369
3834.0,3834.0,0.15574688
3835.0,3835.0,1.6160412E-6
3836.0,3836.0,0.5205725
3837.0,3837.0,0.18374194
3838.0,3838.0,0.77394795
3839.0,3839.0,1.6934495E-5
3840.0,3840.0,0.5856979
3841.0,3841.0,0.38738984
3842.0,3842.0,8.936883E-8
3843.0,3843.0,0.8504341
3844.0,3844.0,0.38739574
3845.0,3845.0,2.6640774E-7
3846.0,3846.0,5.0341555E-7
3847.0,3847.0,0.0014854589
3848.0,3848.0,0.0029969218
3849.0,3849.0,0.451012
3850.0,3850.0,0.074947506
3851.0,3851.0,0.5854165
3852.0,3852.0,1.744234E-6
3853.0,3853.0,0.37607408
3854.0,3854.0,0.85525185
3855.0,3855.0,2.2875834E-6
3856.0,3856.0,0.6211952
3857.0,3857.0,0.6511745
3858.0,3858.0,0.35211843
3859.0,3859.0,0.13941233
3860.0,3860.0,0.5388453
3861.0,3861.0,0.0641549
3862.0,3862.0,0.014108919
3863.0,3863.0,0.49521434
3864.0,3864.0,0.1894513
3865.0,3865.0,0.064339206
3866.0,3866.0,0.99309266
3867.0,3867.0,3.034895E-4
3868.0,3868.0,1.4204152E-4
3869.0,3869.0,0.0010400403
3870.0,3870.0,8.634856E-6
3871.0,3871.0,0.007735257
3872.0,3872.0,0.31190428
3873.0,3873.0,0.63963884
3874.0,3874.0,5.609053E-6
3875.0,3875.0,3.1923264E-5
3876.0,3876.0,1.9027556E-7
3877.0,3877.0,0.008680194
3878.0,3878.0,0.17396285
3879.0,3879.0,2.879305E-4
3880.0,3880.0,4.5743755E-6
3881.0,3881.0,0.031927686
3882.0,3882.0,0.46826962
3883.0,3883.0,0.5493767
3884.0,3884.0,9.265797E-7
3885.0,3885.0,0.44914824
3886.0,3886.0,2.1474636E-7
3887.0,3887.0,0.005576275
3888.0,3888.0,0.068573445
3889.0,3889.0,0.0023970152
3890.0,3890.0,0.5294155
3891.0,3891.0,0.6847551
3892.0,3892.0,0.0047255605
3893.0,3893.0,0.5483579
3894.0,3894.0,1.1823165E-5
3895.0,3895.0,0.32185522
3896.0,3896.0,0.45014814
3897.0,3897.0,0.003647582
3898.0,3898.0,0.34323174
3899.0,3899.0,0.11979294
3900.0,3900.0,0.061998285
3901.0,3901.0,2.3083348E-6
3902.0,3902.0,4.9936684E-6
3903.0,3903.0,0.42121494
3904.0,3904.0,7.5810007E-4
3905.0,3905.0,1.0490736E-7
3906.0,3906.0,1.5420861E-5
3907.0,3907.0,0.17525233
3908.0,3908.0,0.020961687
3909.0,3909.0,0.012638596
3910.0,3910.0,6.1260575E-6
3911.0,3911.0,4.1739788E-4
3912.0,3912.0,3.8704093E-4
3913.0,3913.0,0.59191906
