x,y,species_4 cloglog values
3445.0,3445.0,0.012926811
3446.0,3446.0,0.005904581
3447.0,3447.0,0.0041216956
3448.0,3448.0,0.5181856
3449.0,3449.0,0.02831249
3450.0,3450.0,0.10878543
3451.0,3451.0,0.084948175
3452.0,3452.0,4.169678E-9
3453.0,3453.0,0.0024863891
3454.0,3454.0,0.9626534
3455.0,3455.0,7.6563016E-4
3456.0,3456.0,0.44521758
3457.0,3457.0,2.0868196E-4
3458.0,3458.0,0.1575663
3459.0,3459.0,2.8383848E-4
3460.0,3460.0,4.3475916E-4
3461.0,3461.0,0.08054317
3462.0,3462.0,0.5254565
3463.0,3463.0,7.439793E-7
3464.0,3464.0,0.012714206
3465.0,3465.0,8.792141E-5
3466.0,3466.0,0.014039702
3467.0,3467.0,0.07475974
3468.0,3468.0,5.01273E-7
3469.0,3469.0,6.8492664E-6
3470.0,3470.0,6.367736E-4
3471.0,3471.0,1.940054E-5
3472.0,3472.0,0.029636987
3473.0,3473.0,2.7445174E-5
3474.0,3474.0,3.236618E-5
3475.0,3475.0,0.5247189
3476.0,3476.0,0.015970776
3477.0,3477.0,0.022601238
3478.0,3478.0,1.3097242E-5
3479.0,3479.0,0.005722775
3480.0,3480.0,3.5652104E-6
3481.0,3481.0,0.6056412
3482.0,3482.0,0.054215465
3483.0,3483.0,1.468885E-5
3484.0,3484.0,5.005422E-6
3485.0,3485.0,0.57919204
3486.0,3486.0,0.07884528
3487.0,3487.0,0.0053871595
3488.0,3488.0,0.0204474
3489.0,3489.0,0.6362239
3490.0,3490.0,0.92991525
3491.0,3491.0,0.76239645
3492.0,3492.0,0.3413044
3493.0,3493.0,0.1941882
3494.0,3494.0,0.10597506
3495.0,3495.0,1.5420857E-8
3496.0,3496.0,9.985085E-6
3497.0,3497.0,6.4891037E-6
3498.0,3498.0,0.70334685
3499.0,3499.0,0.064848535
3500.0,3500.0,0.046068575
3501.0,3501.0,0.6693512
3502.0,3502.0,0.5472258
3503.0,3503.0,0.4093583
3504.0,3504.0,6.5493196E-6
3505.0,3505.0,0.6214621
3506.0,3506.0,0.091152534
3507.0,3507.0,0.045993622
3508.0,3508.0,0.12416239
3509.0,3509.0,0.0082431855
3510.0,3510.0,0.39823344
3511.0,3511.0,0.20291336
3512.0,3512.0,0.010735707
3513.0,3513.0,0.03202168
3514.0,3514.0,0.07451402
3515.0,3515.0,2.9571134E-5
3516.0,3516.0,0.4893089
3517.0,3517.0,0.36772463
3518.0,3518.0,0.043294154
3519.0,3519.0,0.16883971
3520.0,3520.0,6.582386E-5
3521.0,3521.0,3.7175542E-4
3522.0,3522.0,4.511978E-4
3523.0,3523.0,0.029108336
3524.0,3524.0,0.0674425
3525.0,3525.0,5.2415817E-5
3526.0,3526.0,5.311089E-7
3527.0,3527.0,5.570066E-7
3528.0,3528.0,0.0028355587
3529.0,3529.0,0.062085304
3530.0,3530.0,0.07808095
3531.0,3531.0,0.5868225
3532.0,3532.0,0.2003116
3533.0,3533.0,3.985194E-4
3534.0,3534.0,0.027980795
3535.0,3535.0,0.021724658
3536.0,3536.0,0.6595725
3537.0,3537.0,0.0053534787
3538.0,3538.0,0.012719712
3539.0,3539.0,1.624882E-5
3540.0,3540.0,0.60613126
3541.0,3541.0,4.7918675E-6
3542.0,3542.0,3.6978356E-8
3543.0,3543.0,2.866872E-4
3544.0,3544.0,2.0457359E-5
3545.0,3545.0,0.44710696
3546.0,3546.0,0.14619192
3547.0,3547.0,0.7615889
3548.0,3548.0,0.53857005
3549.0,3549.0,0.11534911
3550.0,3550.0,0.034316234
3551.0,3551.0,0.7267425
3552.0,3552.0,0.081939496
3553.0,3553.0,3.6019665E-7
3554.0,3554.0,0.154384
3555.0,3555.0,5.13896E-4
3556.0,3556.0,7.975754E-6
3557.0,3557.0,3.5622114E-4
3558.0,3558.0,0.07109515
3559.0,3559.0,0.14227961
3560.0,3560.0,1.6694615E-7
3561.0,3561.0,0.2533728
3562.0,3562.0,6.220544E-6
3563.0,3563.0,0.5271684
3564.0,3564.0,0.09846682
3565.0,3565.0,0.05451273
3566.0,3566.0,0.0032118037
3567.0,3567.0,3.0845837E-9
3568.0,3568.0,1.838902E-4
3569.0,3569.0,0.30046737
3570.0,3570.0,0.028728887
3571.0,3571.0,0.10896807
3572.0,3572.0,0.39218062
3573.0,3573.0,3.0130104E-7
3574.0,3574.0,5.586191E-4
3575.0,3575.0,8.463175E-4
3576.0,3576.0,9.208725E-5
3577.0,3577.0,2.1081771E-4
3578.0,3578.0,0.023873683
3579.0,3579.0,0.59235674
3580.0,3580.0,2.8288545E-4
3581.0,3581.0,1.2116599E-5
3582.0,3582.0,0.022325056
3583.0,3583.0,1.0887265E-6
3584.0,3584.0,0.010384275
3585.0,3585.0,0.116776794
3586.0,3586.0,7.73486E-5
3587.0,3587.0,0.58929205
3588.0,3588.0,1.6533539E-6
3589.0,3589.0,0.8205009
3590.0,3590.0,0.2411604
3591.0,3591.0,0.5996138
3592.0,3592.0,1.6617896E-5
3593.0,3593.0,0.009498194
3594.0,3594.0,0.6843938
3595.0,3595.0,2.2649488E-6
3596.0,3596.0,1.7443781E-4
3597.0,3597.0,0.4159888
3598.0,3598.0,7.719553E-5
3599.0,3599.0,0.5245698
3600.0,3600.0,3.4318964E-5
3601.0,3601.0,0.09910829
3602.0,3602.0,8.685277E-4
3603.0,3603.0,0.40595773
3604.0,3604.0,0.00821173
3605.0,3605.0,0.19580348
3606.0,3606.0,0.08302193
3607.0,3607.0,0.40677208
3608.0,3608.0,0.2774241
3609.0,3609.0,0.2654918
3610.0,3610.0,1.7442553E-5
3611.0,3611.0,2.017103E-7
3612.0,3612.0,5.7048633E-6
3613.0,3613.0,2.1236177E-5
3614.0,3614.0,7.01834E-4
3615.0,3615.0,0.52586925
3616.0,3616.0,4.083573E-6
3617.0,3617.0,1.2664404E-4
3618.0,3618.0,0.08053103
3619.0,3619.0,0.17568597
3620.0,3620.0,0.2128001
3621.0,3621.0,7.81277E-7
3622.0,3622.0,0.57509583
3623.0,3623.0,3.2570762E-5
3624.0,3624.0,1.4644508E-4
3625.0,3625.0,5.883142E-5
3626.0,3626.0,1.6155816E-4
3627.0,3627.0,0.14438663
3628.0,3628.0,0.014022772
3629.0,3629.0,4.6094122E-8
3630.0,3630.0,1.1159764E-8
3631.0,3631.0,1.843709E-5
3632.0,3632.0,0.71503544
3633.0,3633.0,0.58718723
3634.0,3634.0,0.19037297
3635.0,3635.0,0.3692541
3636.0,3636.0,0.005514961
3637.0,3637.0,1.0710779E-4
3638.0,3638.0,0.6515811
3639.0,3639.0,5.163333E-6
3640.0,3640.0,0.72247785
3641.0,3641.0,0.23161432
3642.0,3642.0,0.059738256
3643.0,3643.0,1.2312437E-7
3644.0,3644.0,0.24520975
3645.0,3645.0,0.0045338552
3646.0,3646.0,0.11523862
3647.0,3647.0,0.5382323
3648.0,3648.0,0.44050542
3649.0,3649.0,0.56310886
3650.0,3650.0,0.016891507
3651.0,3651.0,0.007469936
3652.0,3652.0,0.29718733
3653.0,3653.0,0.7977522
3654.0,3654.0,8.441339E-6
3655.0,3655.0,1.0783563E-4
3656.0,3656.0,0.058775302
3657.0,3657.0,0.053590346
3658.0,3658.0,0.0039032325
3659.0,3659.0,0.6728586
3660.0,3660.0,0.6404376
3661.0,3661.0,0.70074964
3662.0,3662.0,0.5075943
3663.0,3663.0,0.62919074
3664.0,3664.0,0.0033531808
3665.0,3665.0,0.68847233
3666.0,3666.0,5.6336855E-4
3667.0,3667.0,0.5237298
3668.0,3668.0,0.5508867
3669.0,3669.0,0.4095624
3670.0,3670.0,4.2754903E-7
3671.0,3671.0,0.02950179
3672.0,3672.0,0.823186
3673.0,3673.0,0.027748158
3674.0,3674.0,0.05842416
3675.0,3675.0,1.9667777E-6
3676.0,3676.0,1.1074382E-5
3677.0,3677.0,0.016597304
3678.0,3678.0,0.7017558
3679.0,3679.0,6.6277693E-4
3680.0,3680.0,0.13675365
3681.0,3681.0,3.4103834E-6
3682.0,3682.0,8.632562E-7
3683.0,3683.0,0.35374773
3684.0,3684.0,7.3100755E-6
3685.0,3685.0,0.02309314
3686.0,3686.0,0.3485208
3687.0,3687.0,2.3681073E-6
3688.0,3688.0,0.20189814
3689.0,3689.0,0.16557124
3690.0,3690.0,0.030623255
3691.0,3691.0,4.2065294E-6
3692.0,3692.0,3.126531E-4
3693.0,3693.0,6.504925E-7
3694.0,3694.0,0.47850114
3695.0,3695.0,1.1584411E-5
3696.0,3696.0,0.0052352524
3697.0,3697.0,0.012758834
3698.0,3698.0,0.6796074
3699.0,3699.0,0.5354384
3700.0,3700.0,7.465662E-7
3701.0,3701.0,1.5099246E-6
3702.0,3702.0,8.746959E-5
3703.0,3703.0,0.66134626
3704.0,3704.0,0.011467763
3705.0,3705.0,3.9553033E-8
3706.0,3706.0,0.13398395
3707.0,3707.0,0.016852317
3708.0,3708.0,1.5691814E-5
3709.0,3709.0,9.4527885E-4
3710.0,3710.0,9.060565E-7
3711.0,3711.0,2.430516E-4
3712.0,3712.0,0.7433731
3713.0,3713.0,1.17220026E-7
3714.0,3714.0,5.814872E-6
3715.0,3715.0,0.70429295
3716.0,3716.0,1.3995412E-5
3717.0,3717.0,0.11474063
3718.0,3718.0,9.26484E-6
3719.0,3719.0,2.6668872E-7
3720.0,3720.0,0.46025094
3721.0,3721.0,0.74452794
3722.0,3722.0,4.473048E-6
3723.0,3723.0,6.5042835E-4
3724.0,3724.0,0.06470127
3725.0,3725.0,0.36777738
3726.0,3726.0,0.12107661
3727.0,3727.0,0.08756584
3728.0,3728.0,0.56253076
3729.0,3729.0,0.15601417
3730.0,3730.0,0.028549453
3731.0,3731.0,0.25211495
3732.0,3732.0,0.11244791
3733.0,3733.0,0.030313697
3734.0,3734.0,0.5817803
3735.0,3735.0,2.491248E-4
3736.0,3736.0,0.8967078
3737.0,3737.0,1.6378381E-4
3738.0,3738.0,3.194667E-4
3739.0,3739.0,0.1331573
3740.0,3740.0,0.11396827
3741.0,3741.0,0.6034734
3742.0,3742.0,4.740985E-4
3743.0,3743.0,0.023625815
3744.0,3744.0,1.8137558E-6
3745.0,3745.0,0.40795824
3746.0,3746.0,7.58324E-4
3747.0,3747.0,1.305002E-4
3748.0,3748.0,1.418335E-4
3749.0,3749.0,0.9206028
3750.0,3750.0,2.2223056E-5
3751.0,3751.0,6.4904175E-6
3752.0,3752.0,1.5267357E-6
3753.0,3753.0,0.05002644
3754.0,3754.0,0.33693928
3755.0,3755.0,0.0023794184
3756.0,3756.0,0.061185952
3757.0,3757.0,8.654767E-8
3758.0,3758.0,6.250553E-5
3759.0,3759.0,0.37053445
3760.0,3760.0,0.022630503
3761.0,3761.0,0.011543351
3762.0,3762.0,1.9621E-5
3763.0,3763.0,0.1333591
3764.0,3764.0,0.26577163
3765.0,3765.0,2.2507046E-4
3766.0,3766.0,1.6210481E-4
3767.0,3767.0,3.3848252E-7
3768.0,3768.0,4.581956E-9
3769.0,3769.0,8.7080675E-4
3770.0,3770.0,0.034116495
3771.0,3771.0,0.49179432
3772.0,3772.0,0.40224522
3773.0,3773.0,1.3966626E-7
3774.0,3774.0,1.5708126E-6
3775.0,3775.0,0.07230563
3776.0,3776.0,0.5351248
3777.0,3777.0,3.0256337E-5
3778.0,3778.0,0.050500005
3779.0,3779.0,1.986073E-7
3780.0,3780.0,0.8022486
3781.0,3781.0,0.025736023
3782.0,3782.0,0.42440856
3783.0,3783.0,0.8075646
3784.0,3784.0,0.01336033
3785.0,3785.0,8.5930005E-5
3786.0,3786.0,0.091005445
3787.0,3787.0,2.806928E-7
3788.0,3788.0,0.068141155
3789.0,3789.0,0.0010304127
3790.0,3790.0,0.42114547
3791.0,3791.0,0.07495577
3792.0,3792.0,0.39710298
3793.0,3793.0,0.9719878
3794.0,3794.0,0.005456492
3795.0,3795.0,0.25731403
3796.0,3796.0,0.4423866
3797.0,3797.0,0.29116434
3798.0,3798.0,0.03856015
3799.0,3799.0,6.173984E-5
3800.0,3800.0,0.025325574
3801.0,3801.0,7.4360875E-4
3802.0,3802.0,2.455922E-6
3803.0,3803.0,0.027637681
3804.0,3804.0,0.6094127
3805.0,3805.0,0.25380263
3806.0,3806.0,2.0534613E-5
3807.0,3807.0,0.31102207
3808.0,3808.0,1.312919E-4
3809.0,3809.0,0.028410044
3810.0,3810.0,2.275853E-4
3811.0,3811.0,1.1102689E-5
3812.0,3812.0,0.23427142
3813.0,3813.0,0.15302542
3814.0,3814.0,0.24420585
3815.0,3815.0,0.0011525025
3816.0,3816.0,0.094345875
3817.0,3817.0,0.14011362
3818.0,3818.0,8.007418E-6
3819.0,3819.0,0.41579565
3820.0,3820.0,0.5054388
3821.0,3821.0,4.8547945E-6
3822.0,3822.0,1.4393217E-6
3823.0,3823.0,1.4688958E-4
3824.0,3824.0,0.5799926
3825.0,3825.0,0.019208064
3826.0,3826.0,3.7924196E-6
3827.0,3827.0,0.0058629676
3828.0,3828.0,0.8491609
3829.0,3829.0,2.8048275E-6
3830.0,3830.0,0.02502589
3831.0,3831.0,0.009549574
3832.0,3832.0,0.790678
3833.0,3833.0,0.099385515
3834.0,3834.0,0.15574688
3835.0,3835.0,2.3944102E-7
3836.0,3836.0,0.5741634
3837.0,3837.0,0.1306825
3838.0,3838.0,0.81499153
3839.0,3839.0,5.9083977E-6
3840.0,3840.0,0.66005296
3841.0,3841.0,0.49107522
3842.0,3842.0,7.761E-8
3843.0,3843.0,0.8434716
3844.0,3844.0,0.4826843
3845.0,3845.0,1.0192283E-8
3846.0,3846.0,5.0341555E-7
3847.0,3847.0,0.002103368
3848.0,3848.0,0.0029969218
3849.0,3849.0,0.54506177
3850.0,3850.0,0.10434056
3851.0,3851.0,0.6045458
3852.0,3852.0,4.3513074E-7
3853.0,3853.0,0.37607408
3854.0,3854.0,0.911012
3855.0,3855.0,2.2875834E-6
3856.0,3856.0,0.6082904
3857.0,3857.0,0.59577245
3858.0,3858.0,0.39095208
3859.0,3859.0,0.10420509
3860.0,3860.0,0.53091323
3861.0,3861.0,0.056630902
3862.0,3862.0,0.0073201153
3863.0,3863.0,0.49521434
3864.0,3864.0,0.23505755
3865.0,3865.0,0.074598104
3866.0,3866.0,0.9841837
3867.0,3867.0,3.034895E-4
3868.0,3868.0,1.251752E-4
3869.0,3869.0,9.609785E-4
3870.0,3870.0,8.634856E-6
3871.0,3871.0,0.013385213
3872.0,3872.0,0.31410405
3873.0,3873.0,0.6946702
3874.0,3874.0,1.4965229E-5
3875.0,3875.0,2.1316242E-5
3876.0,3876.0,7.0745267E-7
3877.0,3877.0,0.014736974
3878.0,3878.0,0.27876678
3879.0,3879.0,2.879305E-4
3880.0,3880.0,1.1028265E-5
3881.0,3881.0,0.040524676
3882.0,3882.0,0.56744194
3883.0,3883.0,0.5447038
3884.0,3884.0,1.6089292E-7
3885.0,3885.0,0.48743486
3886.0,3886.0,1.9140451E-8
3887.0,3887.0,0.011307404
3888.0,3888.0,0.1475562
3889.0,3889.0,0.0073271077
3890.0,3890.0,0.5294155
3891.0,3891.0,0.71173865
3892.0,3892.0,0.0047255605
3893.0,3893.0,0.5483579
3894.0,3894.0,1.1823165E-5
3895.0,3895.0,0.32185522
3896.0,3896.0,0.48705143
3897.0,3897.0,0.0064357766
3898.0,3898.0,0.34323174
3899.0,3899.0,0.11979294
3900.0,3900.0,0.09436358
3901.0,3901.0,8.48968E-7
3902.0,3902.0,3.5505645E-6
3903.0,3903.0,0.4924765
3904.0,3904.0,3.2102744E-4
3905.0,3905.0,7.239485E-8
3906.0,3906.0,6.949622E-6
3907.0,3907.0,0.2624774
3908.0,3908.0,0.034932803
3909.0,3909.0,0.010774825
3910.0,3910.0,6.1260575E-6
3911.0,3911.0,4.657189E-4
3912.0,3912.0,2.2662364E-4
3913.0,3913.0,0.7219067
3914.0,3914.0,0.5713339
3915.0,3915.0,3.4803504E-4
3916.0,3916.0,0.0022935118
3917.0,3917.0,0.023543524
3918.0,3918.0,6.1585236E-4
3919.0,3919.0,0.07948783
3920.0,3920.0,0.22558933
3921.0,3921.0,2.9067865E-5
3922.0,3922.0,0.5353843
3923.0,3923.0,0.007234527
3924.0,3924.0,0.42683303
3925.0,3925.0,0.10808453
3926.0,3926.0,0.3793246
3927.0,3927.0,0.20415469
3928.0,3928.0,4.9163164E-6
3929.0,3929.0,0.5628489
3930.0,3930.0,1.7510923E-4
3931.0,3931.0,6.3089615E-6
3932.0,3932.0,0.31064814
3933.0,3933.0,0.5630145
3934.0,3934.0,5.7495795E-9
3935.0,3935.0,1.0775337E-6
3936.0,3936.0,0.07731453
3937.0,3937.0,8.748582E-6
3938.0,3938.0,1.0272209E-4
3939.0,3939.0,0.79385614
3940.0,3940.0,0.027905194
3941.0,3941.0,1.2847898E-6
3942.0,3942.0,1.2933745E-5
3943.0,3943.0,0.0010287642
3944.0,3944.0,1.0707092E-6
3945.0,3945.0,4.1228814E-6
3946.0,3946.0,0.05714525
3947.0,3947.0,0.013604903
3948.0,3948.0,0.012262161
3949.0,3949.0,0.77668947
3950.0,3950.0,0.08079921
3951.0,3951.0,0.61501795
3952.0,3952.0,8.5809577E-4
3953.0,3953.0,7.546439E-4
3954.0,3954.0,1.00701314E-7
3955.0,3955.0,0.00927884
3956.0,3956.0,0.07384013
3957.0,3957.0,0.01002065
3958.0,3958.0,0.017774545
3959.0,3959.0,0.022034347
3960.0,3960.0,5.0944815E-5
3961.0,3961.0,0.006252695
3962.0,3962.0,0.29937512
3963.0,3963.0,1.4715363E-5
3964.0,3964.0,0.5842425
3965.0,3965.0,0.8819433
3966.0,3966.0,0.5371758
3967.0,3967.0,0.5870211
3968.0,3968.0,1.8867837E-7
3969.0,3969.0,0.08776379
3970.0,3970.0,0.01586455
3971.0,3971.0,3.2187477E-6
3972.0,3972.0,1.5107564E-6
3973.0,3973.0,0.6952365
3974.0,3974.0,5.6460004E-7
3975.0,3975.0,0.5809696
3976.0,3976.0,0.88071865
3977.0,3977.0,8.550765E-4
3978.0,3978.0,0.70269984
3979.0,3979.0,8.307851E-6
3980.0,3980.0,2.82226E-4
3981.0,3981.0,0.14002654
3982.0,3982.0,0.010833337
3983.0,3983.0,0.19354714
3984.0,3984.0,0.5072888
3985.0,3985.0,0.6691966
3986.0,3986.0,7.0393326E-5
3987.0,3987.0,9.367707E-6
3988.0,3988.0,0.17415568
3989.0,3989.0,0.15760617
3990.0,3990.0,0.7534534
3991.0,3991.0,0.5617096
3992.0,3992.0,3.276278E-4
3993.0,3993.0,0.35028705
3994.0,3994.0,0.11314103
3995.0,3995.0,0.0050131776
3996.0,3996.0,0.22687875
3997.0,3997.0,0.58161426
3998.0,3998.0,0.61551636
3999.0,3999.0,0.2200074
4000.0,4000.0,6.3297804E-5
4001.0,4001.0,1.3133603E-4
4002.0,4002.0,0.076160505
4003.0,4003.0,0.08716774
4004.0,4004.0,0.21901849
4005.0,4005.0,4.0677273E-10
4006.0,4006.0,0.95127195
4007.0,4007.0,1.437493E-5
4008.0,4008.0,0.6961668
4009.0,4009.0,0.89635104
4010.0,4010.0,0.030735973
4011.0,4011.0,8.0439256E-4
4012.0,4012.0,0.6025142
4013.0,4013.0,3.0771812E-4
4014.0,4014.0,0.5618914
4015.0,4015.0,1.9832432E-5
4016.0,4016.0,4.4228586E-6
4017.0,4017.0,1.6353278E-4
4018.0,4018.0,0.5830237
4019.0,4019.0,0.37268406
4020.0,4020.0,0.0016236689
4021.0,4021.0,5.547482E-8
4022.0,4022.0,0.058299515
4023.0,4023.0,3.2218754E-6
4024.0,4024.0,8.94098E-6
4025.0,4025.0,0.22504655
4026.0,4026.0,0.031269692
4027.0,4027.0,0.6734692
4028.0,4028.0,6.376481E-4
4029.0,4029.0,6.9774505E-5
4030.0,4030.0,0.072562754
4031.0,4031.0,9.026559E-7
4032.0,4032.0,0.06483835
4033.0,4033.0,0.13688527
4034.0,4034.0,0.7356134
4035.0,4035.0,0.030269828
4036.0,4036.0,0.04766357
4037.0,4037.0,0.007653537
4038.0,4038.0,0.33357647
4039.0,4039.0,0.39360553
4040.0,4040.0,0.55240273
4041.0,4041.0,9.515784E-6
4042.0,4042.0,0.021217605
4043.0,4043.0,9.239704E-8
4044.0,4044.0,0.031409584
4045.0,4045.0,1.0492137E-9
4046.0,4046.0,2.0283576E-4
4047.0,4047.0,0.0030733217
4048.0,4048.0,0.48795584
4049.0,4049.0,0.050982326
4050.0,4050.0,4.11747E-8
4051.0,4051.0,0.01030421
4052.0,4052.0,0.0060435184
4053.0,4053.0,0.10774396
4054.0,4054.0,1.4661511E-5
4055.0,4055.0,0.0052660177
4056.0,4056.0,2.0400493E-7
4057.0,4057.0,0.030151656
4058.0,4058.0,8.171236E-6
4059.0,4059.0,0.044773724
4060.0,4060.0,0.28636816
4061.0,4061.0,0.7681718
4062.0,4062.0,1.4378857E-7
4063.0,4063.0,3.2004577E-6
4064.0,4064.0,0.013693526
4065.0,4065.0,0.52705085
4066.0,4066.0,0.7067147
4067.0,4067.0,0.0010773233
4068.0,4068.0,0.117085606
4069.0,4069.0,0.049395867
4070.0,4070.0,0.06259667
4071.0,4071.0,0.8805086
4072.0,4072.0,0.53876483
4073.0,4073.0,2.549072E-8
4074.0,4074.0,5.9853846E-5
4075.0,4075.0,0.012374131
4076.0,4076.0,0.029822618
4077.0,4077.0,4.933966E-6
4078.0,4078.0,9.013164E-4
4079.0,4079.0,2.5744004E-5
4080.0,4080.0,0.054104213
4081.0,4081.0,1.7643697E-4
4082.0,4082.0,0.047905993
4083.0,4083.0,4.9923267E-7
4084.0,4084.0,7.0063566E-6
4085.0,4085.0,1.7332156E-4
4086.0,4086.0,7.948653E-5
4087.0,4087.0,2.4122253E-5
4088.0,4088.0,0.987379
4089.0,4089.0,5.108906E-6
4090.0,4090.0,0.0012314923
4091.0,4091.0,0.0040712664
4092.0,4092.0,0.072409265
4093.0,4093.0,0.6264182
4094.0,4094.0,6.0426863E-4
4095.0,4095.0,2.9129154E-7
4096.0,4096.0,3.8586296E-7
4097.0,4097.0,0.18102893
4098.0,4098.0,0.04675399
4099.0,4099.0,0.14555033
4100.0,4100.0,4.0555633E-6
4101.0,4101.0,0.042021796
4102.0,4102.0,0.1785965
4103.0,4103.0,0.21097869
4104.0,4104.0,0.030453194
4105.0,4105.0,7.636506E-6
4106.0,4106.0,0.059590932
4107.0,4107.0,0.030202651
4108.0,4108.0,0.6889867
4109.0,4109.0,0.06709991
4110.0,4110.0,8.1363035E-4
4111.0,4111.0,0.06734647
4112.0,4112.0,0.0025666654
4113.0,4113.0,0.9545786
4114.0,4114.0,0.5138236
4115.0,4115.0,2.1809933E-6
4116.0,4116.0,0.42273122
4117.0,4117.0,0.20206554
4118.0,4118.0,0.2441942
4119.0,4119.0,0.4427837
4120.0,4120.0,0.06730971
4121.0,4121.0,0.137154
4122.0,4122.0,0.59184664
4123.0,4123.0,0.11858408
4124.0,4124.0,7.79003E-6
4125.0,4125.0,0.035978727
4126.0,4126.0,0.020147365
4127.0,4127.0,4.7220476E-4
4128.0,4128.0,0.076006666
4129.0,4129.0,0.023775363
4130.0,4130.0,0.026831187
4131.0,4131.0,0.060647182
4132.0,4132.0,3.4851368E-5
4133.0,4133.0,0.49532458
4134.0,4134.0,0.0028796904
4135.0,4135.0,3.1740015E-5
4136.0,4136.0,0.058815926
4137.0,4137.0,0.713034
4138.0,4138.0,0.2376237
4139.0,4139.0,0.5062997
4140.0,4140.0,2.2262914E-6
4141.0,4141.0,2.1321567E-4
4142.0,4142.0,8.062754E-6
4143.0,4143.0,0.760158
4144.0,4144.0,9.4411836E-4
4145.0,4145.0,0.10895832
4146.0,4146.0,1.9203372E-7
4147.0,4147.0,2.857382E-5
4148.0,4148.0,1.6437804E-7
4149.0,4149.0,3.5832849E-4
4150.0,4150.0,0.014111831
4151.0,4151.0,3.739212E-8
4152.0,4152.0,5.0525694E-5
4153.0,4153.0,9.838053E-4
4154.0,4154.0,0.4864789
4155.0,4155.0,0.66649216
4156.0,4156.0,0.019282827
4157.0,4157.0,9.9264944E-5
4158.0,4158.0,3.0169936E-6
4159.0,4159.0,0.09765715
4160.0,4160.0,0.100337885
4161.0,4161.0,0.10974029
4162.0,4162.0,1.5828648E-5
4163.0,4163.0,3.9160103E-4
4164.0,4164.0,0.035539452
4165.0,4165.0,6.414114E-6
4166.0,4166.0,0.001443001
4167.0,4167.0,0.3941719
4168.0,4168.0,0.6881117
4169.0,4169.0,0.069627196
4170.0,4170.0,0.35521138
4171.0,4171.0,3.3516005E-6
4172.0,4172.0,0.2369593
4173.0,4173.0,2.4363504E-5
4174.0,4174.0,4.1200783E-5
4175.0,4175.0,2.136626E-7
4176.0,4176.0,0.084612355
4177.0,4177.0,7.6223864E-7
4178.0,4178.0,0.44972566
4179.0,4179.0,0.26779425
4180.0,4180.0,0.2478982
4181.0,4181.0,0.063457355
4182.0,4182.0,0.37137967
4183.0,4183.0,0.5071522
4184.0,4184.0,0.05710403
4185.0,4185.0,0.0020986635
4186.0,4186.0,0.6654652
4187.0,4187.0,0.014085143
4188.0,4188.0,7.038627E-8
4189.0,4189.0,0.0049799187
4190.0,4190.0,0.023347015
4191.0,4191.0,0.03632968
4192.0,4192.0,0.067643814
4193.0,4193.0,8.508685E-5
4194.0,4194.0,7.7330515E-7
4195.0,4195.0,6.6165744E-6
4196.0,4196.0,2.414123E-5
4197.0,4197.0,0.08446879
4198.0,4198.0,0.33333957
4199.0,4199.0,1.1711378E-5
4200.0,4200.0,0.26373786
4201.0,4201.0,3.335682E-7
4202.0,4202.0,0.05969582
4203.0,4203.0,4.1566864E-6
4204.0,4204.0,0.10739298
4205.0,4205.0,0.051662084
4206.0,4206.0,6.132463E-5
4207.0,4207.0,0.5711823
4208.0,4208.0,5.558256E-4
4209.0,4209.0,4.4108104E-4
4210.0,4210.0,0.1553024
4211.0,4211.0,0.08558739
4212.0,4212.0,0.03306702
4213.0,4213.0,0.0090585705
4214.0,4214.0,0.056532744
4215.0,4215.0,0.09924938
4216.0,4216.0,0.029497888
4217.0,4217.0,0.0022750415
4218.0,4218.0,2.467629E-6
4219.0,4219.0,1.7238828E-5
4220.0,4220.0,1.5802235E-6
4221.0,4221.0,1.4603896E-6
4222.0,4222.0,0.074868955
4223.0,4223.0,0.1615013
4224.0,4224.0,0.0020434947
4225.0,4225.0,0.10416643
4226.0,4226.0,0.062066402
4227.0,4227.0,0.018786356
4228.0,4228.0,1.5081434E-5
4229.0,4229.0,1.5081263E-6
4230.0,4230.0,0.33035564
4231.0,4231.0,2.2692006E-6
4232.0,4232.0,0.34501216
4233.0,4233.0,7.6597044E-4
4234.0,4234.0,0.5967661
4235.0,4235.0,0.47905493
4236.0,4236.0,1.2726006E-4
4237.0,4237.0,0.14376713
4238.0,4238.0,1.2567911E-5
4239.0,4239.0,0.13296707
4240.0,4240.0,0.043878745
4241.0,4241.0,0.6863418
4242.0,4242.0,1.8328576E-6
4243.0,4243.0,0.25444734
4244.0,4244.0,0.39839232
4245.0,4245.0,0.0657974
4246.0,4246.0,0.61495435
4247.0,4247.0,0.049743757
4248.0,4248.0,0.71430564
4249.0,4249.0,0.08713593
4250.0,4250.0,0.019045737
4251.0,4251.0,0.23488222
4252.0,4252.0,0.0024225041
4253.0,4253.0,5.108111E-5
4254.0,4254.0,0.3993768
4255.0,4255.0,1.5178444E-4
4256.0,4256.0,9.603805E-7
4257.0,4257.0,0.7831339
4258.0,4258.0,0.17702316
4259.0,4259.0,0.046175852
4260.0,4260.0,3.4662322E-4
4261.0,4261.0,0.69226974
4262.0,4262.0,0.7348275
4263.0,4263.0,0.12781242
4264.0,4264.0,0.05598077
4265.0,4265.0,0.079362184
4266.0,4266.0,3.470321E-4
4267.0,4267.0,0.0022152173
