x,y,species min
923.0,923.0,0.01305954
924.0,924.0,0.0417404
925.0,925.0,0.01952549
926.0,926.0,0.13778877
927.0,927.0,0.35709357
928.0,928.0,6.035627E-4
929.0,929.0,0.019679239
930.0,930.0,0.17334153
931.0,931.0,3.747475E-8
932.0,932.0,0.4592918
933.0,933.0,0.048007306
934.0,934.0,0.52195287
935.0,935.0,0.01129562
936.0,936.0,0.22758295
937.0,937.0,0.005913445
938.0,938.0,5.787166E-4
939.0,939.0,0.0337746
940.0,940.0,2.4103765E-6
941.0,941.0,0.4984952
942.0,942.0,1.1693634E-7
943.0,943.0,3.2721555E-8
944.0,944.0,9.597677E-4
945.0,945.0,4.233651E-6
946.0,946.0,0.004708744
947.0,947.0,4.392152E-5
948.0,948.0,1.7202533E-6
949.0,949.0,0.06961786
950.0,950.0,7.250427E-7
951.0,951.0,0.16146927
952.0,952.0,4.3146236E-5
953.0,953.0,0.22889219
954.0,954.0,0.02104113
955.0,955.0,1.4891499E-6
956.0,956.0,0.003420567
957.0,957.0,8.2958795E-6
958.0,958.0,8.485992E-7
959.0,959.0,0.57777566
960.0,960.0,5.6452457E-8
961.0,961.0,0.3839504
962.0,962.0,0.010854127
963.0,963.0,0.020879949
964.0,964.0,3.620429E-4
965.0,965.0,0.0018134686
966.0,966.0,0.02249511
967.0,967.0,0.019846402
968.0,968.0,4.4629076E-5
969.0,969.0,0.4478358
970.0,970.0,0.454494
971.0,971.0,2.4125789E-6
972.0,972.0,0.054508906
973.0,973.0,0.021000946
974.0,974.0,0.0039074277
975.0,975.0,0.38280368
976.0,976.0,7.965385E-7
977.0,977.0,0.036622938
978.0,978.0,1.5590654E-8
979.0,979.0,8.5041276E-4
980.0,980.0,0.17665356
981.0,981.0,0.2369778
982.0,982.0,0.10290996
983.0,983.0,2.7689175E-4
984.0,984.0,0.28325596
985.0,985.0,1.0976036E-5
986.0,986.0,1.5256477E-8
987.0,987.0,0.5720954
988.0,988.0,0.43234816
989.0,989.0,0.15212753
990.0,990.0,0.054446954
991.0,991.0,4.13884E-4
992.0,992.0,0.018025523
993.0,993.0,0.037305914
994.0,994.0,2.8939876E-5
995.0,995.0,0.0125983935
996.0,996.0,0.0073400284
997.0,997.0,3.5865423E-6
998.0,998.0,0.013101307
999.0,999.0,0.41244027
1000.0,1000.0,0.676859
1001.0,1001.0,2.0860745E-4
1002.0,1002.0,0.036727566
1003.0,1003.0,0.0052120225
1004.0,1004.0,3.6455352E-9
1005.0,1005.0,3.0905196E-6
1006.0,1006.0,0.014556776
1007.0,1007.0,2.636836E-4
1008.0,1008.0,1.552845E-4
1009.0,1009.0,0.466703
1010.0,1010.0,5.0311737E-9
1011.0,1011.0,2.6232055E-5
1012.0,1012.0,0.106448635
1013.0,1013.0,0.64783275
1014.0,1014.0,0.11994681
1015.0,1015.0,5.794595E-8
1016.0,1016.0,0.40704215
1017.0,1017.0,0.0026383689
1018.0,1018.0,0.015519389
1019.0,1019.0,0.2578267
1020.0,1020.0,5.7614438E-9
1021.0,1021.0,0.031323727
1022.0,1022.0,0.082587525
1023.0,1023.0,0.05336503
1024.0,1024.0,1.4553481E-5
1025.0,1025.0,1.2035109E-5
1026.0,1026.0,0.38845736
1027.0,1027.0,0.51967657
1028.0,1028.0,0.26585138
1029.0,1029.0,0.36323074
1030.0,1030.0,0.04108493
1031.0,1031.0,0.039750926
1032.0,1032.0,0.15264988
1033.0,1033.0,0.40195885
1034.0,1034.0,2.4448266E-6
1035.0,1035.0,0.628427
1036.0,1036.0,0.47555023
1037.0,1037.0,0.012171477
1038.0,1038.0,0.084241346
1039.0,1039.0,0.010613266
1040.0,1040.0,2.79697E-4
1041.0,1041.0,0.23237741
1042.0,1042.0,1.8125345E-7
1043.0,1043.0,0.051631197
1044.0,1044.0,0.007225308
1045.0,1045.0,8.7743484E-7
1046.0,1046.0,1.0855131E-5
1047.0,1047.0,0.019573236
1048.0,1048.0,7.727979E-8
1049.0,1049.0,0.74329853
1050.0,1050.0,0.014027907
1051.0,1051.0,5.4519173E-8
1052.0,1052.0,0.018523376
1053.0,1053.0,1.1928566E-4
1054.0,1054.0,0.05452693
1055.0,1055.0,3.0278156E-7
1056.0,1056.0,7.082804E-4
1057.0,1057.0,0.051932856
1058.0,1058.0,0.053842165
1059.0,1059.0,0.013079722
1060.0,1060.0,0.009350055
1061.0,1061.0,5.371127E-8
1062.0,1062.0,7.176285E-6
1063.0,1063.0,0.63788366
1064.0,1064.0,0.058104027
1065.0,1065.0,0.4133157
1066.0,1066.0,0.060122292
1067.0,1067.0,0.26826692
1068.0,1068.0,0.08784081
1069.0,1069.0,0.33124813
1070.0,1070.0,3.284647E-4
1071.0,1071.0,0.0011664497
1072.0,1072.0,5.3272988E-8
1073.0,1073.0,0.44702026
1074.0,1074.0,0.12214457
1075.0,1075.0,0.113102086
1076.0,1076.0,5.370766E-7
1077.0,1077.0,0.030191557
1078.0,1078.0,0.470946
1079.0,1079.0,0.007981515
1080.0,1080.0,0.35082787
1081.0,1081.0,0.0024298306
1082.0,1082.0,5.7908666E-4
1083.0,1083.0,0.0038852005
1084.0,1084.0,1.3746691E-7
1085.0,1085.0,4.4587353E-4
1086.0,1086.0,0.0030972194
1087.0,1087.0,0.07659857
1088.0,1088.0,2.1916012E-5
1089.0,1089.0,0.3266449
1090.0,1090.0,0.41729906
1091.0,1091.0,0.09428933
1092.0,1092.0,0.002583512
1093.0,1093.0,0.55496556
1094.0,1094.0,7.550806E-7
1095.0,1095.0,0.013245079
1096.0,1096.0,0.0677778
1097.0,1097.0,4.0355112E-4
1098.0,1098.0,2.753118E-5
1099.0,1099.0,0.41076332
1100.0,1100.0,0.009942502
1101.0,1101.0,1.7107475E-4
1102.0,1102.0,0.012093433
1103.0,1103.0,2.2995026E-5
1104.0,1104.0,0.5691284
1105.0,1105.0,0.049139224
1106.0,1106.0,0.2750125
1107.0,1107.0,0.19495206
1108.0,1108.0,0.5205622
1109.0,1109.0,7.628155E-6
1110.0,1110.0,0.48379356
1111.0,1111.0,1.173539E-5
1112.0,1112.0,0.047588907
1113.0,1113.0,0.15299672
1114.0,1114.0,1.7255433E-8
1115.0,1115.0,1.3479635E-9
1116.0,1116.0,0.117830895
1117.0,1117.0,1.9057592E-6
1118.0,1118.0,0.0025589457
1119.0,1119.0,0.3973783
1120.0,1120.0,0.42108718
1121.0,1121.0,0.5137455
1122.0,1122.0,3.0305304E-7
1123.0,1123.0,0.18561941
1124.0,1124.0,9.70398E-7
1125.0,1125.0,1.3854267E-7
1126.0,1126.0,0.010614393
1127.0,1127.0,0.03790642
1128.0,1128.0,0.6399534
1129.0,1129.0,3.3541885E-4
1130.0,1130.0,6.536399E-5
1131.0,1131.0,0.41655558
1132.0,1132.0,1.1601612E-6
1133.0,1133.0,2.3028059E-7
1134.0,1134.0,8.634063E-5
1135.0,1135.0,0.2050346
1136.0,1136.0,0.5276941
1137.0,1137.0,0.015501906
1138.0,1138.0,5.614319E-5
1139.0,1139.0,8.788458E-5
1140.0,1140.0,0.0022658454
1141.0,1141.0,7.054704E-4
1142.0,1142.0,0.17630474
1143.0,1143.0,0.006830752
1144.0,1144.0,0.56030095
1145.0,1145.0,0.49302548
1146.0,1146.0,6.289701E-4
1147.0,1147.0,0.32235157
1148.0,1148.0,1.8468074E-6
1149.0,1149.0,0.0056386874
1150.0,1150.0,0.040238153
1151.0,1151.0,0.0018613216
1152.0,1152.0,0.10060252
1153.0,1153.0,8.8308734E-4
1154.0,1154.0,0.024481868
1155.0,1155.0,3.3837892E-8
1156.0,1156.0,0.03289482
1157.0,1157.0,3.0943607E-7
1158.0,1158.0,0.6679403
1159.0,1159.0,1.7755602E-7
1160.0,1160.0,1.980493E-4
1161.0,1161.0,0.018305326
1162.0,1162.0,1.6252355E-4
1163.0,1163.0,0.17943797
1164.0,1164.0,0.3440445
1165.0,1165.0,2.0883078E-6
1166.0,1166.0,0.4090907
1167.0,1167.0,2.0025218E-4
1168.0,1168.0,0.034515046
1169.0,1169.0,6.767414E-4
1170.0,1170.0,1.1190855E-4
1171.0,1171.0,0.046176385
1172.0,1172.0,9.027992E-5
1173.0,1173.0,8.639728E-5
1174.0,1174.0,0.019600898
1175.0,1175.0,0.0010642045
1176.0,1176.0,0.75520205
1177.0,1177.0,3.872889E-6
1178.0,1178.0,0.3965079
1179.0,1179.0,0.024354685
1180.0,1180.0,4.815236E-7
1181.0,1181.0,3.4636287E-7
1182.0,1182.0,0.58828205
1183.0,1183.0,0.0014367995
1184.0,1184.0,0.62199247
1185.0,1185.0,0.11829238
1186.0,1186.0,0.4175102
1187.0,1187.0,4.3328973E-7
1188.0,1188.0,0.18904261
1189.0,1189.0,7.694376E-4
1190.0,1190.0,0.017669419
1191.0,1191.0,0.18282421
1192.0,1192.0,0.6405413
1193.0,1193.0,0.025615232
1194.0,1194.0,4.1581836E-7
1195.0,1195.0,1.2353917E-6
1196.0,1196.0,2.3592276E-7
1197.0,1197.0,1.8377256E-7
1198.0,1198.0,2.1877375E-5
1199.0,1199.0,3.1832142E-6
1200.0,1200.0,1.7996981E-9
1201.0,1201.0,0.041657764
1202.0,1202.0,0.43302944
1203.0,1203.0,0.33552727
1204.0,1204.0,1.358468E-4
1205.0,1205.0,4.2711332E-4
1206.0,1206.0,0.5583851
1207.0,1207.0,0.047595385
1208.0,1208.0,5.879056E-6
1209.0,1209.0,2.1284586E-5
1210.0,1210.0,5.710902E-4
1211.0,1211.0,2.8745455E-6
1212.0,1212.0,0.02050369
1213.0,1213.0,0.14611281
1214.0,1214.0,0.47892419
1215.0,1215.0,0.021765728
1216.0,1216.0,0.028433377
1217.0,1217.0,2.4629433E-6
1218.0,1218.0,0.021812951
1219.0,1219.0,3.2340473E-4
1220.0,1220.0,0.2921179
1221.0,1221.0,0.003518891
1222.0,1222.0,4.28961E-6
1223.0,1223.0,0.0013253867
1224.0,1224.0,8.1835253E-7
1225.0,1225.0,0.7924557
1226.0,1226.0,0.01778333
1227.0,1227.0,0.2139839
1228.0,1228.0,0.16433588
1229.0,1229.0,0.36534682
1230.0,1230.0,0.14740331
1231.0,1231.0,0.68258595
1232.0,1232.0,0.36564416
1233.0,1233.0,2.8433637E-6
1234.0,1234.0,1.0478207E-6
1235.0,1235.0,3.5876667E-4
1236.0,1236.0,0.1632094
1237.0,1237.0,2.3450465E-4
1238.0,1238.0,2.302357E-6
1239.0,1239.0,4.9579456E-9
1240.0,1240.0,1.2177384E-5
1241.0,1241.0,0.4452372
1242.0,1242.0,4.132152E-8
1243.0,1243.0,0.08956172
1244.0,1244.0,0.06802851
1245.0,1245.0,0.66879576
1246.0,1246.0,2.14623E-6
1247.0,1247.0,0.28007042
1248.0,1248.0,8.307011E-7
1249.0,1249.0,8.824993E-5
1250.0,1250.0,0.035516456
1251.0,1251.0,0.4756323
1252.0,1252.0,0.9455297
1253.0,1253.0,0.052738402
1254.0,1254.0,5.160745E-6
1255.0,1255.0,0.033034306
1256.0,1256.0,0.17562453
1257.0,1257.0,0.3421236
1258.0,1258.0,1.5232562E-8
1259.0,1259.0,0.004938514
1260.0,1260.0,2.4629386E-5
1261.0,1261.0,1.21187986E-4
1262.0,1262.0,0.4224537
1263.0,1263.0,0.010092069
1264.0,1264.0,9.581172E-6
1265.0,1265.0,0.04476273
1266.0,1266.0,6.0950835E-5
1267.0,1267.0,0.007020569
1268.0,1268.0,1.1275048E-4
1269.0,1269.0,0.00308868
1270.0,1270.0,9.40636E-9
1271.0,1271.0,0.014820422
1272.0,1272.0,0.010852383
1273.0,1273.0,0.6758945
1274.0,1274.0,0.665536
1275.0,1275.0,6.3984196E-9
1276.0,1276.0,0.031441193
1277.0,1277.0,0.020125285
1278.0,1278.0,0.16630162
1279.0,1279.0,0.79188895
1280.0,1280.0,2.363905E-4
1281.0,1281.0,1.3298967E-5
1282.0,1282.0,1.5450743E-6
1283.0,1283.0,0.041174315
1284.0,1284.0,0.47709438
1285.0,1285.0,0.046016824
1286.0,1286.0,2.6937664E-7
1287.0,1287.0,1.3530524E-4
1288.0,1288.0,5.128201E-4
1289.0,1289.0,0.36691105
1290.0,1290.0,0.20468587
1291.0,1291.0,0.010762629
1292.0,1292.0,7.3902575E-6
1293.0,1293.0,9.104202E-4
1294.0,1294.0,2.9151073E-9
1295.0,1295.0,9.7519915E-5
1296.0,1296.0,1.0386266E-5
1297.0,1297.0,0.03269465
1298.0,1298.0,7.263769E-5
1299.0,1299.0,0.012975878
1300.0,1300.0,8.372333E-5
1301.0,1301.0,0.69024724
1302.0,1302.0,2.3246068E-6
1303.0,1303.0,1.0092124E-4
1304.0,1304.0,0.012890146
1305.0,1305.0,0.007109928
1306.0,1306.0,0.0043566525
1307.0,1307.0,0.083335355
1308.0,1308.0,0.007004523
1309.0,1309.0,0.04188442
1310.0,1310.0,0.23374037
1311.0,1311.0,0.13410768
1312.0,1312.0,0.028352564
1313.0,1313.0,0.07695114
1314.0,1314.0,0.48979795
1315.0,1315.0,0.15364344
1316.0,1316.0,0.10374614
1317.0,1317.0,0.32494912
1318.0,1318.0,3.8351633E-8
1319.0,1319.0,3.166763E-5
1320.0,1320.0,1.6741333E-5
1321.0,1321.0,0.11847993
1322.0,1322.0,1.3325425E-5
1323.0,1323.0,0.22665255
1324.0,1324.0,0.12804267
1325.0,1325.0,0.0013336481
1326.0,1326.0,0.20148933
1327.0,1327.0,1.1383878E-6
1328.0,1328.0,0.9057763
1329.0,1329.0,8.4574385E-5
1330.0,1330.0,0.35874596
1331.0,1331.0,1.0357689E-7
1332.0,1332.0,0.0116297435
1333.0,1333.0,3.2436765E-5
1334.0,1334.0,0.14990467
1335.0,1335.0,0.55941206
1336.0,1336.0,0.6566998
1337.0,1337.0,1.927889E-6
1338.0,1338.0,8.4615726E-4
1339.0,1339.0,0.14427802
1340.0,1340.0,5.0943827E-9
1341.0,1341.0,2.0915784E-6
1342.0,1342.0,0.010435389
1343.0,1343.0,0.4909287
1344.0,1344.0,4.258444E-4
1345.0,1345.0,0.045346197
1346.0,1346.0,2.871812E-8
1347.0,1347.0,1.7991145E-8
1348.0,1348.0,6.6580344E-4
1349.0,1349.0,0.005985501
1350.0,1350.0,0.079541355
1351.0,1351.0,0.035741087
1352.0,1352.0,2.406566E-7
1353.0,1353.0,0.0023263083
1354.0,1354.0,4.6959816E-5
1355.0,1355.0,3.6456858E-4
1356.0,1356.0,0.038563013
1357.0,1357.0,0.0741726
1358.0,1358.0,0.46930832
1359.0,1359.0,3.4667418E-4
1360.0,1360.0,0.56613326
1361.0,1361.0,0.12115926
1362.0,1362.0,3.8440256E-5
1363.0,1363.0,0.83039725
1364.0,1364.0,2.012541E-4
1365.0,1365.0,0.036074165
1366.0,1366.0,0.39820495
1367.0,1367.0,1.9822132E-6
1368.0,1368.0,3.2410952E-8
1369.0,1369.0,0.013119116
1370.0,1370.0,3.0503594E-4
1371.0,1371.0,1.0745883E-9
1372.0,1372.0,0.089816675
1373.0,1373.0,0.03650433
1374.0,1374.0,0.42320654
1375.0,1375.0,5.1467905E-6
1376.0,1376.0,0.2532129
1377.0,1377.0,0.68477744
1378.0,1378.0,2.159965E-6
1379.0,1379.0,2.0327418E-5
1380.0,1380.0,2.8368E-4
1381.0,1381.0,0.7125581
1382.0,1382.0,0.02633611
1383.0,1383.0,1.2245655E-8
1384.0,1384.0,7.359033E-7
1385.0,1385.0,0.3578471
1386.0,1386.0,1.3992648E-6
1387.0,1387.0,0.047691427
1388.0,1388.0,0.17491323
1389.0,1389.0,0.2529033
1390.0,1390.0,0.014008308
1391.0,1391.0,0.1448492
1392.0,1392.0,0.5828902
1393.0,1393.0,3.2531478E-8
1394.0,1394.0,0.085077725
1395.0,1395.0,2.9697809E-5
1396.0,1396.0,4.4310826E-4
1397.0,1397.0,0.53343034
1398.0,1398.0,0.23894662
1399.0,1399.0,5.265726E-7
1400.0,1400.0,5.480984E-6
1401.0,1401.0,0.0021224802
1402.0,1402.0,0.0017521719
1403.0,1403.0,0.102181986
1404.0,1404.0,6.5277623E-6
1405.0,1405.0,0.43987948
1406.0,1406.0,8.297023E-6
1407.0,1407.0,5.980713E-5
1408.0,1408.0,2.5037735E-7
1409.0,1409.0,3.579665E-8
1410.0,1410.0,0.007413684
1411.0,1411.0,0.2972455
1412.0,1412.0,1.7977525E-5
1413.0,1413.0,0.1491895
1414.0,1414.0,4.168797E-6
1415.0,1415.0,0.011431675
1416.0,1416.0,7.3595415E-6
1417.0,1417.0,0.019151576
1418.0,1418.0,0.3058483
1419.0,1419.0,0.13982154
1420.0,1420.0,4.8695718E-5
1421.0,1421.0,4.0975164E-4
1422.0,1422.0,1.3711436E-5
1423.0,1423.0,0.04371753
1424.0,1424.0,5.6389473E-7
1425.0,1425.0,1.18860626E-4
1426.0,1426.0,0.4474585
1427.0,1427.0,2.7074448E-5
1428.0,1428.0,0.005133208
1429.0,1429.0,0.29841694
1430.0,1430.0,1.5154008E-4
1431.0,1431.0,9.3299015E-5
1432.0,1432.0,0.024705421
1433.0,1433.0,1.10941955E-5
1434.0,1434.0,0.03501002
1435.0,1435.0,0.7390489
1436.0,1436.0,0.00718578
1437.0,1437.0,0.14121467
1438.0,1438.0,0.33338347
1439.0,1439.0,0.5550489
1440.0,1440.0,5.697759E-7
1441.0,1441.0,0.030199932
1442.0,1442.0,0.0037877515
1443.0,1443.0,0.04014136
1444.0,1444.0,0.016882874
1445.0,1445.0,4.0692725E-4
1446.0,1446.0,2.4847064E-5
1447.0,1447.0,0.12181631
1448.0,1448.0,5.009457E-7
1449.0,1449.0,0.092104994
1450.0,1450.0,0.08503389
1451.0,1451.0,4.5904893E-4
1452.0,1452.0,0.44813266
1453.0,1453.0,0.22680257
1454.0,1454.0,0.038956016
1455.0,1455.0,0.543641
1456.0,1456.0,0.009558663
1457.0,1457.0,0.82898486
1458.0,1458.0,4.0925524E-6
1459.0,1459.0,0.0044623725
1460.0,1460.0,5.106694E-10
1461.0,1461.0,0.24443467
1462.0,1462.0,0.016852228
1463.0,1463.0,6.828023E-8
1464.0,1464.0,0.0019843236
1465.0,1465.0,0.5557481
1466.0,1466.0,7.6316454E-4
1467.0,1467.0,0.018596439
1468.0,1468.0,0.39088774
1469.0,1469.0,0.67882806
1470.0,1470.0,0.37472776
1471.0,1471.0,0.48116037
1472.0,1472.0,1.4413295E-5
1473.0,1473.0,0.041338444
1474.0,1474.0,0.78029525
1475.0,1475.0,0.010537393
1476.0,1476.0,0.016242785
1477.0,1477.0,7.8596295E-6
1478.0,1478.0,2.6858044E-5
1479.0,1479.0,5.2149016E-6
1480.0,1480.0,5.7087885E-4
1481.0,1481.0,6.496258E-6
1482.0,1482.0,2.2301509E-7
1483.0,1483.0,0.0062533314
1484.0,1484.0,0.020616233
1485.0,1485.0,3.5349865E-4
1486.0,1486.0,0.005438612
1487.0,1487.0,2.0348712E-7
1488.0,1488.0,0.002504263
1489.0,1489.0,0.005727102
1490.0,1490.0,1.870966E-6
1491.0,1491.0,2.2426347E-4
1492.0,1492.0,0.3609672
1493.0,1493.0,0.0104421545
1494.0,1494.0,0.010843461
1495.0,1495.0,0.009764176
1496.0,1496.0,5.398064E-6
1497.0,1497.0,0.043647874
1498.0,1498.0,2.7501266E-5
1499.0,1499.0,0.1230978
1500.0,1500.0,1.4430955E-4
1501.0,1501.0,4.0009446E-4
1502.0,1502.0,0.13608566
1503.0,1503.0,0.34256187
1504.0,1504.0,1.3010771E-4
1505.0,1505.0,3.2204898E-7
1506.0,1506.0,0.04354502
1507.0,1507.0,0.0066711106
1508.0,1508.0,0.3559539
1509.0,1509.0,3.0382116E-6
1510.0,1510.0,0.11523954
1511.0,1511.0,0.14095175
1512.0,1512.0,0.91841125
1513.0,1513.0,3.5615664E-4
1514.0,1514.0,0.26763546
1515.0,1515.0,0.010714283
1516.0,1516.0,0.011412041
1517.0,1517.0,0.008944426
1518.0,1518.0,0.042551983
1519.0,1519.0,0.12485763
1520.0,1520.0,0.44429266
1521.0,1521.0,0.0071266824
1522.0,1522.0,2.9594185E-7
1523.0,1523.0,1.0563144E-6
1524.0,1524.0,0.075996526
1525.0,1525.0,0.49452364
1526.0,1526.0,0.48544395
1527.0,1527.0,1.431861E-4
1528.0,1528.0,0.0010319251
1529.0,1529.0,7.841983E-4
1530.0,1530.0,2.1520817E-8
1531.0,1531.0,1.0693047E-4
1532.0,1532.0,0.009239343
1533.0,1533.0,6.3181815E-6
1534.0,1534.0,0.08508514
1535.0,1535.0,9.708362E-6
1536.0,1536.0,0.0032936793
1537.0,1537.0,2.3373595E-4
1538.0,1538.0,0.0017341257
1539.0,1539.0,1.0648184E-4
1540.0,1540.0,7.534942E-9
1541.0,1541.0,0.0185135
1542.0,1542.0,0.84611285
1543.0,1543.0,4.6902576E-7
1544.0,1544.0,0.024145056
1545.0,1545.0,0.10895004
1546.0,1546.0,1.2874754E-6
1547.0,1547.0,0.021250509
1548.0,1548.0,0.83052343
1549.0,1549.0,0.32949647
1550.0,1550.0,0.49873352
1551.0,1551.0,0.18752739
1552.0,1552.0,9.770908E-6
1553.0,1553.0,0.2843464
1554.0,1554.0,0.09728855
1555.0,1555.0,0.3357841
1556.0,1556.0,0.33153164
1557.0,1557.0,0.0019297994
1558.0,1558.0,0.25104693
1559.0,1559.0,8.2091196E-4
1560.0,1560.0,0.082233526
1561.0,1561.0,1.0589936E-5
1562.0,1562.0,0.27009955
1563.0,1563.0,6.2439385E-6
1564.0,1564.0,2.2440693E-6
1565.0,1565.0,0.10670779
1566.0,1566.0,0.012436583
1567.0,1567.0,0.59346783
1568.0,1568.0,0.00150909
1569.0,1569.0,0.014806303
1570.0,1570.0,8.442666E-9
1571.0,1571.0,0.6832817
1572.0,1572.0,0.09977714
1573.0,1573.0,0.42292702
1574.0,1574.0,2.6318128E-5
1575.0,1575.0,1.1369591E-6
1576.0,1576.0,0.6366107
1577.0,1577.0,2.1070796E-4
1578.0,1578.0,0.057776503
1579.0,1579.0,0.30232763
1580.0,1580.0,5.6203653E-6
1581.0,1581.0,0.14729302
1582.0,1582.0,0.016821366
1583.0,1583.0,0.090143226
1584.0,1584.0,0.23066695
1585.0,1585.0,0.051548935
1586.0,1586.0,0.030694932
1587.0,1587.0,2.4502177E-4
1588.0,1588.0,0.01813017
1589.0,1589.0,0.050581753
1590.0,1590.0,8.323155E-6
1591.0,1591.0,0.6849471
1592.0,1592.0,0.021798799
1593.0,1593.0,0.009745384
1594.0,1594.0,1.6775504E-5
1595.0,1595.0,2.1661238E-7
1596.0,1596.0,1.739238E-6
1597.0,1597.0,0.0129641695
1598.0,1598.0,0.043635152
1599.0,1599.0,0.51911265
1600.0,1600.0,5.4694596E-7
1601.0,1601.0,0.0014194318
1602.0,1602.0,0.02418517
1603.0,1603.0,0.050601084
1604.0,1604.0,1.6308705E-6
1605.0,1605.0,0.04706719
1606.0,1606.0,0.11403838
1607.0,1607.0,2.4347018E-9
1608.0,1608.0,5.594369E-8
1609.0,1609.0,8.844194E-5
1610.0,1610.0,0.0030997936
1611.0,1611.0,5.4584775E-4
1612.0,1612.0,0.0011735145
1613.0,1613.0,0.25589678
1614.0,1614.0,0.021832023
1615.0,1615.0,0.0024686453
1616.0,1616.0,1.0546327E-6
1617.0,1617.0,3.1116516E-9
1618.0,1618.0,0.26612428
1619.0,1619.0,6.3635923E-7
1620.0,1620.0,0.0033099018
1621.0,1621.0,0.44973463
1622.0,1622.0,0.18169136
1623.0,1623.0,2.3699814E-4
1624.0,1624.0,3.291298E-5
1625.0,1625.0,0.029230218
1626.0,1626.0,0.27800694
1627.0,1627.0,0.5527631
1628.0,1628.0,0.010712294
1629.0,1629.0,0.0027606997
1630.0,1630.0,4.5865214E-5
1631.0,1631.0,0.0049072085
1632.0,1632.0,0.0068821665
1633.0,1633.0,0.5106914
1634.0,1634.0,1.55893E-6
1635.0,1635.0,0.9028649
1636.0,1636.0,0.21249303
1637.0,1637.0,7.2475494E-5
1638.0,1638.0,2.0065892E-4
1639.0,1639.0,1.3240683E-5
1640.0,1640.0,0.16933863
1641.0,1641.0,2.1811516E-4
1642.0,1642.0,0.73628426
1643.0,1643.0,0.47926667
1644.0,1644.0,0.34592125
1645.0,1645.0,0.0037305218
1646.0,1646.0,0.34042588
1647.0,1647.0,0.010731251
1648.0,1648.0,0.4718597
1649.0,1649.0,7.5632706E-6
1650.0,1650.0,1.929353E-7
1651.0,1651.0,0.015610361
1652.0,1652.0,1.276708E-4
1653.0,1653.0,1.090365E-6
1654.0,1654.0,0.6224336
1655.0,1655.0,9.172294E-6
1656.0,1656.0,0.011911941
1657.0,1657.0,5.4756467E-5
1658.0,1658.0,0.6801939
1659.0,1659.0,5.8444485E-4
1660.0,1660.0,0.048451
1661.0,1661.0,3.4237191E-6
1662.0,1662.0,0.00273471
1663.0,1663.0,0.5923031
1664.0,1664.0,3.6228564E-6
1665.0,1665.0,0.24146204
1666.0,1666.0,0.0020541358
1667.0,1667.0,1.6308599E-7
1668.0,1668.0,4.765089E-8
1669.0,1669.0,8.0087426E-7
1670.0,1670.0,4.538622E-7
1671.0,1671.0,0.20554999
1672.0,1672.0,0.008863417
1673.0,1673.0,0.0023109969
1674.0,1674.0,1.5296163E-6
1675.0,1675.0,1.3920095E-6
1676.0,1676.0,7.8514705E-7
1677.0,1677.0,0.06544941
1678.0,1678.0,0.017534906
1679.0,1679.0,0.11476487
1680.0,1680.0,4.991855E-7
1681.0,1681.0,0.0051628035
1682.0,1682.0,2.386805E-5
1683.0,1683.0,0.0012572862
1684.0,1684.0,0.5792985
1685.0,1685.0,1.2629542E-5
1686.0,1686.0,2.473718E-5
1687.0,1687.0,1.896729E-9
1688.0,1688.0,9.1402825E-8
1689.0,1689.0,0.39818802
1690.0,1690.0,0.065889604
1691.0,1691.0,1.9494475E-4
1692.0,1692.0,0.001035683
1693.0,1693.0,0.0131756095
1694.0,1694.0,7.789216E-8
1695.0,1695.0,0.54627323
1696.0,1696.0,1.7819057E-6
1697.0,1697.0,0.49904713
1698.0,1698.0,0.25686914
1699.0,1699.0,0.008838669
1700.0,1700.0,0.53307664
1701.0,1701.0,0.39758933
1702.0,1702.0,7.3070087E-6
1703.0,1703.0,0.404298
1704.0,1704.0,0.6317598
1705.0,1705.0,0.00809532
1706.0,1706.0,1.1599104E-7
1707.0,1707.0,8.7229477E-4
1708.0,1708.0,0.0321758
1709.0,1709.0,6.323518E-7
1710.0,1710.0,1.0386623E-5
1711.0,1711.0,9.19419E-6
1712.0,1712.0,0.8073744
1713.0,1713.0,0.095544994
1714.0,1714.0,0.024167849
1715.0,1715.0,1.1637844E-5
1716.0,1716.0,1.11658885E-7
1717.0,1717.0,0.1314557
1718.0,1718.0,0.017867208
1719.0,1719.0,0.30000094
1720.0,1720.0,0.3262279
1721.0,1721.0,0.18232131
1722.0,1722.0,1.5090371E-4
1723.0,1723.0,3.096128E-7
1724.0,1724.0,0.2017129
1725.0,1725.0,0.58566904
1726.0,1726.0,0.56516796
1727.0,1727.0,0.05229062
1728.0,1728.0,0.32862732
1729.0,1729.0,1.8537925E-6
1730.0,1730.0,0.03850951
1731.0,1731.0,1.1039829E-6
1732.0,1732.0,5.9436024E-5
1733.0,1733.0,5.9868155E-9
1734.0,1734.0,0.009371521
1735.0,1735.0,8.876645E-6
1736.0,1736.0,0.004852172
1737.0,1737.0,0.52447855
1738.0,1738.0,1.0986738E-5
1739.0,1739.0,0.008971699
1740.0,1740.0,8.224831E-7
1741.0,1741.0,1.9376215E-7
1742.0,1742.0,9.518469E-5
1743.0,1743.0,0.2741601
1744.0,1744.0,2.0559028E-6
1745.0,1745.0,3.099953E-6
1746.0,1746.0,6.1946205E-4
1747.0,1747.0,0.64678633
1748.0,1748.0,3.629281E-7
1749.0,1749.0,0.017937105
